ep        -----------start-------------
CPU0  raw=223322 ena=13961247794 run=18446744066155062912 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=40679 ena=13967401203 run=18446744066151506087 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=169283 ena=13961251641 run=18446744066156125678 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=13524 ena=13967399007 run=18446744066152795187 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=20700149254 ena=14051864021 run=9726318962 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=955954128 ena=14051862914 run=9726737830 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=43833694517 ena=14051861760 run=9727175663 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=4599009 ena=14051860825 run=9727200848 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=27970155800 ena=14051860715 run=9727851607 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=684465 ena=14051860258 run=9728787401 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=73858 ena=14051858582 run=9729603126 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=681214 ena=14051856691 run=9730519376 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=66045 ena=14051854677 run=8649560467 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=2034563 ena=14051852702 run=8648203457 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=23626167665 ena=14051851483 run=9729533018 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=3948733792256 ena=14093578646 run=14093578646 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=273885691904 ena=14093579270 run=14093579270 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=20689847395 ena=14051851310 run=9727218918 ratio=0.00 cycles
CPU0  raw=23631460649 ena=14051849898 run=9726239025 ratio=0.00 instructions
CPU1  raw=228245 ena=13961236339 run=18446744066157031722 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=43545 ena=13967383686 run=18446744066153974457 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=169282 ena=13961235176 run=18446744066158019929 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=13580 ena=13967382571 run=18446744066155079816 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=19815170989 ena=14053574883 run=9727270520 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=917376151 ena=14053573063 run=9727682111 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=43179818563 ena=14053570779 run=9728203899 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=456531 ena=14053568294 run=9728315721 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
