ep        -----------start-------------
CPU0  raw=3561811 ena=41059133400 run=18446744051489552963 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=3542300 ena=41995659392 run=18446744050975446199 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1850697 ena=41059226607 run=18446744051488644397 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=2081408 ena=41995657046 run=18446744050974182436 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=34624405555 ena=42748742636 run=29592444668 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=2886973703 ena=42748740701 run=29594790407 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=67959107354 ena=42748738981 run=29597217064 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=14484491 ena=42748737199 run=29597676908 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=44158607223 ena=42748735127 run=29597820626 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=7400643 ena=42748732747 run=29597577831 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=9072723 ena=42748729426 run=29596958827 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=7403195 ena=42748725921 run=29596469247 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=8132758 ena=42748722113 run=26307235308 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=4858077 ena=42748718734 run=26305105210 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=36591469227 ena=42748716156 run=29594358288 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=6906769833984 ena=42958549592 run=42958549592 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=972569116672 ena=42958550378 run=42958550378 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=34602298445 ena=42748717572 run=29591417218 ratio=0.00 cycles
CPU0  raw=36590301645 ena=42748715167 run=29591276678 ratio=0.00 instructions
CPU1  raw=3624412 ena=41059195526 run=18446744051485381597 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=3596752 ena=41995627217 run=18446744050969088761 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1862149 ena=41059195104 run=18446744051481929969 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=2090656 ena=41995625648 run=18446744050962786250 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=29983548665 ena=42729194300 run=29580813838 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=2499636136 ena=42729190118 run=29582655544 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=64943704894 ena=42729188253 run=29583787707 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=1456986 ena=42729182023 run=29582869246 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=41188433206 ena=42729177601 run=29581813545 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=1560277 ena=42729172551 run=29581241034 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=32439 ena=42729166907 run=29581313939 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=1560911 ena=42729161026 run=29581581632 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=29242 ena=42729176528 run=26295767260 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=3402137 ena=42729168946 run=26294466091 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=34886122193 ena=42729162122 run=29582314405 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=6906769833984 ena=42958493362 run=42958493362 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=972543557632 ena=42958492847 run=42958492847 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=29964278678 ena=42729154695 run=29579889429 ratio=0.00 cycles
CPU1  raw=34886149073 ena=42729148272 run=29579891859 ratio=0.00 instructions
CPU2  raw=3652405 ena=41059130274 run=18446744051479516633 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=3587425 ena=41995560473 run=18446744050960828165 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1860210 ena=41059212268 run=18446744051445429559 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=2089456 ena=41995673821 run=18446744050929740059 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=29977172118 ena=42731593928 run=29579428832 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=2499261018 ena=42731595155 run=29582222490 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
