ep        -----------start-------------
CPU0  raw=825770 ena=201670568781 run=18446743964498788388 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=3138046 ena=201672308410 run=18446743964500395915 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=213674 ena=201670601249 run=18446743964498378917 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=2319560 ena=201672277275 run=18446743964503942119 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=55335059189 ena=208000867895 run=143965652588 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=6927290151 ena=208000863087 run=143984677487 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=81990825309 ena=208000856324 run=144035721215 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=63186959 ena=208000825159 run=144033491630 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=58314763920 ena=208000780737 run=144035511747 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=10727009 ena=208000770406 run=144026482751 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=961600 ena=208000733539 run=143991302673 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=10724871 ena=208000696163 run=143986684856 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=849591 ena=208000657172 run=128000484297 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=11996892 ena=208000619426 run=127990473255 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=46096513226 ena=208000630499 run=144009899700 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=25149978705920 ena=210993603580 run=210993603580 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=4175175417856 ena=210993584529 run=210993584529 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=55238340483 ena=208000599450 run=143968523824 ratio=0.00 cycles
CPU0  raw=46096355230 ena=208000563158 run=143974495622 ratio=0.00 instructions
CPU1  raw=838669 ena=201670233194 run=18446743964491445971 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=3160298 ena=201671932163 run=18446743964504310122 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=214622 ena=201670227942 run=18446743964488898770 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=2318813 ena=201671931004 run=18446743964506003555 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=43997271160 ena=207478723431 run=143616030020 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=5506294867 ena=207478688694 run=143635305325 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=72711464904 ena=207478653056 run=143657440110 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=6250335 ena=207478645905 run=143657579171 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=49119260994 ena=207478638323 run=143651905919 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=175387 ena=207478599802 run=143650745441 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=177561 ena=207478559127 run=143643308811 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=175840 ena=207478515559 run=143640843133 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=159011 ena=207478470630 run=127689425815 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=12043709 ena=207478419250 run=127671237730 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=40203008755 ena=207478383383 run=143634110894 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=25149852876800 ena=210993181716 run=210993181716 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=4175154511872 ena=210993169907 run=210993169907 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=43910220360 ena=207478590216 run=143615268030 ratio=0.00 cycles
CPU1  raw=40205600893 ena=207478552380 run=143614001554 ratio=0.00 instructions
CPU2  raw=850394 ena=201670017939 run=18446743964480375211 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=3180334 ena=201671716720 run=18446743964507671799 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=217176 ena=201670010497 run=18446743964374833447 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=2321093 ena=201671716430 run=18446743964406851480 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=44115897386 ena=207210534407 run=143362394955 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=5522299784 ena=207210356264 run=143425239780 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=72879904901 ena=207210342065 run=143501051814 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=6469260 ena=207210344355 run=143505717098 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=49173777010 ena=207210348438 run=143505609793 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=169933 ena=207210399153 run=143499122783 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=118116 ena=207210373396 run=143485903335 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
