time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	13.28	2.28	16.74	2.38	
0.5	12.91	2.29	16.37	2.44	
1.0	13.04	2.35	16.50	2.52	
1.5	12.92	2.23	16.36	2.47	
2.0	12.97	2.28	16.43	2.36	
2.5	12.89	2.35	16.35	2.44	
3.0	13.13	2.31	16.51	2.48	
3.5	15.74	3.05	19.54	3.39	
4.0	18.51	3.73	22.81	4.38	
4.5	15.47	2.92	19.20	3.23	
5.0	13.08	2.28	16.50	2.48	
5.5	12.94	2.37	16.39	2.42	
6.0	13.04	2.26	16.52	2.45	
6.5	12.99	2.33	16.39	2.45	
7.0	13.19	2.23	16.58	2.43	
7.5	17.54	3.62	20.41	3.57	
8.0	58.46	5.63	58.92	5.99	
8.5	40.29	4.88	41.17	5.14	
9.0	70.11	5.87	69.92	6.23	
9.5	79.46	6.21	78.74	6.45	
10.0	70.31	5.91	69.94	6.22	
10.5	79.49	6.06	78.72	6.29	
11.0	78.34	6.33	77.22	6.63	
11.5	79.62	6.15	78.88	6.60	
12.0	76.21	6.21	76.97	6.56	
12.5	75.85	5.98	76.07	6.68	
13.0	70.15	5.85	67.76	6.02	
13.5	79.40	6.21	78.44	6.51	
14.0	76.37	6.25	77.43	6.29	
14.5	75.89	6.13	76.32	6.72	
15.0	76.34	6.44	75.13	6.49	
15.5	75.57	6.00	76.71	6.58	
16.0	76.20	6.35	75.94	6.28	
16.5	75.83	6.08	75.93	6.55	
17.0	76.06	6.21	76.44	6.45	
17.5	75.90	6.24	75.43	6.66	
18.0	76.25	6.23	75.33	6.41	
18.5	75.60	6.00	76.36	6.64	
19.0	76.21	6.11	76.34	6.63	
19.5	75.66	6.38	75.44	6.74	
20.0	76.02	6.39	76.19	6.57	
20.5	76.07	6.37	75.63	6.84	
21.0	76.04	6.04	76.25	6.51	
21.5	75.24	6.33	74.97	6.69	
22.0	76.61	5.73	76.84	6.52	
22.5	75.51	6.55	75.12	6.63	
23.0	76.41	5.99	76.87	6.45	
23.5	75.93	6.43	75.49	6.57	
24.0	76.13	5.98	76.42	6.32	
24.5	76.17	6.26	75.92	6.61	
25.0	75.71	6.01	76.11	6.34	
25.5	68.79	6.06	67.80	6.05	
26.0	79.01	6.00	78.87	6.61	
26.5	77.07	6.50	77.49	6.72	
27.0	76.38	6.03	76.39	6.26	
27.5	75.93	6.53	75.74	6.43	
28.0	76.11	6.06	76.28	6.22	
28.5	76.00	6.29	75.69	6.47	
29.0	75.93	5.97	76.19	6.50	
29.5	76.31	6.33	76.40	6.62	
30.0	75.72	6.33	75.64	6.55	
30.5	76.34	6.22	76.40	6.41	
31.0	75.55	6.12	75.45	6.40	
31.5	76.05	6.29	76.31	6.50	
32.0	75.85	6.35	75.76	6.61	
32.5	76.05	6.29	76.02	6.62	
33.0	76.01	6.20	75.88	6.58	
33.5	76.01	5.87	76.12	6.37	
34.0	75.46	6.35	75.31	6.63	
34.5	76.46	5.76	76.47	6.42	
35.0	75.37	6.43	75.29	6.59	
35.5	76.69	5.95	76.77	6.49	
36.0	75.59	6.31	75.56	6.58	
36.5	76.31	5.92	76.31	6.54	
37.0	75.24	6.34	75.03	6.53	
37.5	76.58	6.00	76.88	6.72	
38.0	76.24	6.38	76.03	6.63	
38.5	75.81	6.22	75.85	6.15	
39.0	76.19	6.58	76.46	6.50	
39.5	75.68	6.09	75.60	6.70	
40.0	76.32	6.36	76.25	6.44	
40.5	75.74	6.14	75.65	6.58	
41.0	76.13	6.27	76.26	6.23	
41.5	75.77	6.17	75.77	6.43	
42.0	76.09	6.14	76.02	6.41	
42.5	75.97	6.20	75.88	6.49	
43.0	70.15	5.80	69.81	6.03	
43.5	79.86	6.31	79.46	6.51	
44.0	75.52	6.35	76.12	6.37	
44.5	75.97	6.24	75.76	6.51	
45.0	75.90	6.35	76.28	6.64	
45.5	76.02	6.16	75.56	6.46	
46.0	76.03	6.36	76.06	6.69	
46.5	75.82	6.38	75.65	6.63	
47.0	76.06	5.89	76.38	6.37	
47.5	75.59	6.42	75.13	6.76	
48.0	76.47	5.99	76.74	6.44	
48.5	75.90	6.30	75.67	6.64	
49.0	76.03	6.22	76.23	6.26	
49.5	76.11	6.35	75.98	6.44	
50.0	75.90	6.05	76.06	6.13	
50.5	76.02	6.24	76.34	6.56	
51.0	75.89	6.09	75.71	6.37	
51.5	76.21	6.15	76.35	6.36	
52.0	75.83	6.28	75.56	6.26	
52.5	76.24	6.30	76.24	6.37	
53.0	75.55	6.37	75.53	6.35	
53.5	76.15	6.37	76.30	6.57	
54.0	75.89	6.29	75.72	6.78	
54.5	75.89	6.14	76.12	6.29	
55.0	76.07	6.27	75.83	6.60	
55.5	76.01	6.14	76.04	6.60	
56.0	75.36	6.27	75.23	6.55	
56.5	76.55	6.02	76.81	6.67	
57.0	75.56	6.32	75.30	6.31	
57.5	76.49	6.13	76.55	6.28	
58.0	75.77	6.27	75.84	6.47	
58.5	76.14	6.29	76.22	6.22	
59.0	76.30	6.51	76.10	6.34	
59.5	75.76	6.10	75.79	6.40	
60.0	76.24	6.36	76.48	6.63	
60.5	75.65	6.24	75.43	6.61	
61.0	76.31	6.32	76.41	6.30	
61.5	75.76	6.36	75.65	6.06	
62.0	75.93	6.14	76.16	6.25	
62.5	75.98	6.20	75.75	6.43	
63.0	76.05	6.28	76.12	6.08	
63.5	76.03	6.29	75.97	6.56	
64.0	75.85	6.12	76.03	6.41	
64.5	75.49	6.47	75.21	6.19	
65.0	76.56	5.98	76.66	6.30	
65.5	75.47	6.41	75.50	6.52	
66.0	76.44	6.08	76.54	6.25	
66.5	75.94	6.29	75.71	6.48	
67.0	76.11	6.17	76.17	6.15	
67.5	76.18	6.23	76.25	6.53	
68.0	75.70	6.21	75.83	6.19	
68.5	76.23	6.44	76.24	6.37	
69.0	75.83	6.06	75.69	6.42	
69.5	76.18	6.34	76.25	6.37	
70.0	75.73	5.96	75.77	6.30	
70.5	76.10	6.22	76.01	6.26	
71.0	75.95	6.20	75.91	6.29	
71.5	70.50	5.80	68.88	5.79	
72.0	79.83	6.14	79.84	6.39	
72.5	75.99	6.19	76.62	6.50	
73.0	75.54	6.15	75.61	6.48	
73.5	75.95	6.26	76.23	6.48	
74.0	75.95	6.31	75.69	6.35	
74.5	76.09	6.19	76.09	6.38	
75.0	75.96	6.16	75.97	6.41	
75.5	75.86	6.37	76.08	6.34	
76.0	76.04	6.37	75.80	6.52	
76.5	76.01	5.94	76.05	6.34	
77.0	75.36	6.38	75.15	6.49	
77.5	76.54	6.01	76.88	6.38	
78.0	75.65	6.51	75.46	6.54	
78.5	76.41	6.05	76.43	6.20	
79.0	75.98	6.41	75.86	6.71	
79.5	75.93	6.13	76.19	6.48	
80.0	76.17	6.42	76.23	6.40	
80.5	75.87	6.07	75.69	6.22	
81.0	76.20	6.24	76.29	6.20	
81.5	75.68	6.03	75.60	6.15	
82.0	76.15	6.45	76.20	6.25	
82.5	75.94	6.08	75.89	6.34	
83.0	75.99	6.20	76.16	6.42	
83.5	75.91	6.33	75.73	6.06	
84.0	76.02	6.29	76.14	6.44	
84.5	76.02	6.22	75.91	6.27	
85.0	75.87	6.13	76.09	6.31	
85.5	75.80	6.35	75.34	6.62	
86.0	76.24	5.91	76.53	6.41	
86.5	75.63	6.41	75.45	6.43	
87.0	76.29	5.97	76.56	6.16	
87.5	75.93	6.59	75.61	6.36	
88.0	76.15	6.12	76.32	6.55	
88.5	72.59	6.07	72.78	6.03	
89.0	75.99	5.82	75.03	6.36	
89.5	76.65	6.45	76.98	6.66	
90.0	76.65	6.05	76.70	6.22	
90.5	75.63	6.34	75.57	6.42	
91.0	76.26	6.10	76.35	6.21	
91.5	76.09	6.55	75.98	6.41	
92.0	75.83	6.17	76.03	6.26	
92.5	76.12	6.56	76.17	6.35	
93.0	75.94	5.99	75.74	6.46	
93.5	76.14	6.31	76.31	6.50	
94.0	75.75	6.19	75.76	6.32	
94.5	76.02	6.24	75.87	6.32	
95.0	75.89	5.74	75.91	6.61	
95.5	76.26	6.32	76.22	6.49	
96.0	75.67	6.28	75.83	6.31	
96.5	76.07	6.17	75.93	6.16	
97.0	75.97	6.23	75.94	6.12	
97.5	76.04	6.23	76.08	6.30	
98.0	75.88	6.20	75.98	6.34	
98.5	76.00	6.16	75.93	6.45	
99.0	75.35	6.27	75.19	6.35	
99.5	76.52	6.16	76.79	6.28	
100.0	75.46	6.40	75.09	6.42	
100.5	76.53	5.77	76.70	6.49	
101.0	75.73	6.45	75.63	6.42	
101.5	76.17	6.06	76.45	6.63	
102.0	76.01	6.27	75.91	6.35	
102.5	76.05	6.23	75.97	6.32	
103.0	75.99	6.38	76.41	6.14	
103.5	75.91	6.04	75.67	6.46	
104.0	76.14	6.26	76.09	6.11	
104.5	75.92	6.21	75.80	6.11	
105.0	75.98	6.28	76.14	6.57	
105.5	75.93	6.22	75.77	6.54	
106.0	70.49	5.71	70.19	5.80	
106.5	79.84	6.37	80.05	6.33	
107.0	75.70	6.31	75.96	6.23	
107.5	75.83	6.14	75.57	6.13	
108.0	76.12	6.20	76.14	6.42	
108.5	75.95	6.02	75.94	6.55	
109.0	75.94	6.29	76.09	6.43	
109.5	75.98	6.40	75.77	6.61	
110.0	75.99	6.28	76.08	6.43	
110.5	75.91	6.48	75.98	6.50	
111.0	75.99	6.02	76.06	6.19	
