time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	14.59	1.49	15.69	2.15	
0.5	13.70	1.28	14.98	2.05	
1.0	14.00	1.28	14.93	2.03	
1.5	13.83	1.25	15.01	2.05	
2.0	13.92	1.29	15.06	2.02	
2.5	13.72	1.26	14.99	2.05	
3.0	13.84	1.28	14.96	2.05	
3.5	13.82	1.26	14.94	2.09	
4.0	13.93	1.28	15.06	2.07	
4.5	13.80	1.30	14.98	1.87	
5.0	13.83	1.30	14.94	1.99	
5.5	13.82	1.23	14.98	1.99	
6.0	13.91	1.28	15.04	2.09	
6.5	13.88	1.31	15.02	2.05	
7.0	14.76	1.56	15.85	2.33	
7.5	19.29	2.94	20.99	3.88	
8.0	18.37	2.52	20.04	3.50	
8.5	13.94	1.30	15.11	2.11	
9.0	14.96	1.57	16.08	2.31	
9.5	19.23	2.92	20.95	3.90	
10.0	18.12	2.47	19.74	3.39	
10.5	13.94	1.25	15.01	2.07	
11.0	15.49	1.83	16.62	2.54	
11.5	23.09	3.41	23.23	3.93	
12.0	61.57	5.06	58.70	5.57	
12.5	59.67	4.52	56.87	5.16	
13.0	78.94	5.20	74.75	5.94	
13.5	77.60	5.68	73.41	6.47	
14.0	70.49	5.36	75.07	5.89	
14.5	67.70	5.59	67.15	5.87	
15.0	67.72	5.25	68.05	5.75	
15.5	67.76	5.68	66.80	6.12	
16.0	67.79	5.25	68.70	5.66	
16.5	67.52	5.56	66.84	5.95	
17.0	67.87	5.17	68.52	5.78	
17.5	67.81	5.25	67.76	6.03	
18.0	67.73	5.11	67.86	5.76	
18.5	67.67	5.19	67.57	5.91	
19.0	67.75	5.30	67.86	5.83	
19.5	67.81	5.06	67.65	6.01	
20.0	67.73	5.55	67.93	5.91	
20.5	67.68	5.13	67.47	5.76	
21.0	67.74	5.24	68.07	6.05	
21.5	67.76	5.21	67.46	5.68	
22.0	67.81	5.40	68.35	5.97	
22.5	67.59	5.05	67.00	5.76	
23.0	67.79	5.33	68.22	6.05	
23.5	67.77	5.13	67.34	5.93	
24.0	67.70	5.36	67.32	6.19	
24.5	67.75	4.79	68.09	5.63	
25.0	67.67	5.56	67.04	6.14	
25.5	67.82	4.92	68.49	5.65	
26.0	67.61	5.53	66.96	5.89	
26.5	67.89	4.66	63.02	5.34	
27.0	67.54	5.36	70.86	5.87	
27.5	67.75	5.31	67.94	5.93	
28.0	67.64	5.33	67.35	5.78	
28.5	65.28	4.90	59.01	5.47	
29.0	69.96	5.12	73.20	5.96	
29.5	67.74	5.34	67.46	5.87	
30.0	67.60	5.01	68.56	5.84	
30.5	67.84	5.48	67.56	5.92	
31.0	67.70	4.67	61.08	5.56	
31.5	67.33	5.09	72.07	5.60	
32.0	67.70	5.39	67.96	5.99	
32.5	67.71	5.11	67.25	5.62	
33.0	67.83	5.41	68.10	6.06	
33.5	67.74	5.04	67.41	5.71	
34.0	67.68	5.58	67.50	5.95	
34.5	67.71	5.20	67.93	5.73	
35.0	67.80	5.42	67.03	6.08	
35.5	67.61	5.11	68.48	5.98	
36.0	67.55	5.47	66.88	5.98	
36.5	68.02	5.12	68.54	6.18	
37.0	67.76	5.52	67.45	6.04	
37.5	67.65	5.24	68.11	5.79	
38.0	67.76	5.20	67.61	5.87	
38.5	67.78	5.39	67.83	5.79	
39.0	67.79	5.46	67.74	5.92	
39.5	67.62	5.26	67.82	5.69	
40.0	67.77	5.08	67.59	5.71	
40.5	67.76	5.55	67.86	5.96	
41.0	67.79	5.14	67.65	6.05	
41.5	67.64	5.66	68.04	5.91	
42.0	67.76	5.11	67.36	5.63	
42.5	67.78	5.44	67.99	5.71	
43.0	67.77	5.11	67.55	5.75	
43.5	67.66	5.46	68.23	6.05	
44.0	67.76	5.00	67.19	5.78	
44.5	67.82	5.64	68.26	6.04	
45.0	67.72	4.96	67.27	5.72	
45.5	67.68	5.56	67.78	6.06	
46.0	67.71	5.14	67.62	5.77	
46.5	67.84	5.40	67.17	5.81	
47.0	67.73	5.09	68.38	5.46	
47.5	67.34	5.40	66.74	5.97	
48.0	68.07	5.13	68.67	5.93	
