time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	18.22	2.91	20.87	3.37	
0.5	12.87	1.87	15.77	2.32	
1.0	12.69	1.75	15.54	2.25	
1.5	12.81	1.79	15.63	2.32	
2.0	12.78	1.80	15.59	2.27	
2.5	12.73	1.79	15.58	2.25	
3.0	12.79	1.74	15.58	2.17	
3.5	17.35	3.18	20.01	3.68	
4.0	19.02	3.59	21.24	4.00	
4.5	13.90	2.05	16.66	2.50	
5.0	12.68	1.78	15.53	2.31	
5.5	17.01	3.05	19.81	3.62	
6.0	18.60	3.72	21.85	4.27	
6.5	14.10	2.12	16.80	2.65	
7.0	12.71	1.84	15.53	2.30	
7.5	12.67	1.80	15.55	2.32	
8.0	12.76	1.85	15.55	2.31	
8.5	12.68	1.80	15.58	2.30	
9.0	16.12	2.87	19.16	3.33	
9.5	50.60	8.47	53.54	9.39	
10.0	61.76	10.23	64.79	11.65	
10.5	61.55	10.34	64.55	11.40	
11.0	81.73	16.22	85.51	16.91	
11.5	93.45	19.23	98.42	19.79	
12.0	87.99	18.26	92.80	19.00	
12.5	91.03	18.78	96.06	19.44	
13.0	90.48	18.95	95.23	19.42	
13.5	91.68	18.35	96.51	18.96	
14.0	93.22	19.77	98.40	20.28	
14.5	91.66	19.26	96.50	19.79	
15.0	86.30	17.76	90.96	18.46	
15.5	90.74	18.68	95.59	19.14	
16.0	92.75	19.30	97.55	19.86	
16.5	92.12	19.47	96.90	19.90	
17.0	90.76	18.81	95.54	19.28	
17.5	93.32	19.38	98.15	19.76	
18.0	90.61	18.46	95.20	19.01	
18.5	92.11	19.37	96.99	20.00	
19.0	88.47	18.03	93.33	18.60	
19.5	92.14	18.92	97.09	19.42	
20.0	93.25	19.76	98.24	20.18	
20.5	92.70	19.36	97.76	19.95	
21.0	85.54	17.60	90.06	18.19	
21.5	91.61	18.71	96.78	19.21	
22.0	93.60	19.80	98.59	20.30	
22.5	92.80	19.41	97.90	19.90	
23.0	90.46	18.74	95.46	19.31	
23.5	93.73	19.27	98.95	19.65	
24.0	91.21	19.18	96.37	19.51	
24.5	92.09	18.89	97.21	19.48	
25.0	92.12	19.33	97.52	19.70	
25.5	93.04	19.22	98.28	19.50	
26.0	92.68	19.60	98.14	20.31	
26.5	92.02	19.24	97.24	19.74	
27.0	88.37	17.84	93.10	18.34	
27.5	93.39	19.05	98.46	19.68	
28.0	92.00	19.44	96.96	20.06	
28.5	92.22	19.30	97.20	19.76	
29.0	90.32	18.50	95.47	19.12	
29.5	94.22	19.41	99.01	19.88	
30.0	93.03	19.66	98.09	20.07	
30.5	91.49	19.40	96.47	19.90	
31.0	91.55	18.23	96.50	18.66	
31.5	94.19	19.70	99.25	20.20	
32.0	91.37	18.92	96.55	19.44	
32.5	91.66	19.53	96.64	19.92	
33.0	92.13	18.48	97.15	18.70	
33.5	93.52	19.65	98.56	19.92	
34.0	92.98	19.34	98.18	19.90	
34.5	90.86	19.00	95.97	19.47	
35.0	91.81	18.47	96.88	18.98	
35.5	93.29	19.57	98.33	20.08	
36.0	92.71	19.51	97.85	20.02	
36.5	91.53	19.07	96.59	19.61	
37.0	92.71	18.87	97.88	19.35	
37.5	93.55	19.78	98.68	20.35	
38.0	92.76	19.64	98.02	20.07	
38.5	92.34	19.13	97.32	19.61	
39.0	92.96	19.40	98.16	19.96	
39.5	93.70	19.42	98.96	19.96	
40.0	92.61	19.53	97.52	19.98	
40.5	92.18	19.16	97.37	19.58	
41.0	94.04	19.48	99.28	19.82	
41.5	93.04	19.30	98.27	19.79	
42.0	91.90	19.20	97.11	19.69	
42.5	92.06	19.20	97.22	19.50	
43.0	94.14	19.61	99.34	20.15	
43.5	92.46	19.09	97.50	19.49	
44.0	92.66	19.39	97.96	19.87	
44.5	92.50	19.05	97.93	19.61	
45.0	93.69	19.47	99.07	19.92	
45.5	93.01	19.72	98.32	20.07	
46.0	91.32	18.92	96.99	19.43	
46.5	92.23	19.01	97.80	19.27	
47.0	93.02	19.36	98.72	19.85	
47.5	92.52	19.55	98.29	20.16	
48.0	91.54	18.95	97.21	19.42	
48.5	92.27	19.36	97.70	19.74	
49.0	93.05	19.34	99.00	19.82	
49.5	92.82	19.84	98.63	20.35	
