power.draw [W], utilization.gpu [%], utilization.memory [%]
132.72 W, 97 %, 25 %
122.09 W, 97 %, 25 %
136.39 W, 97 %, 25 %
147.72 W, 97 %, 25 %
147.72 W, 97 %, 25 %
148.10 W, 99 %, 41 %
137.56 W, 99 %, 41 %
137.56 W, 99 %, 41 %
122.78 W, 99 %, 41 %
131.09 W, 99 %, 41 %
140.98 W, 99 %, 41 %
138.31 W, 99 %, 41 %
145.59 W, 99 %, 41 %
145.15 W, 99 %, 41 %
142.56 W, 99 %, 41 %
145.96 W, 97 %, 47 %
145.96 W, 97 %, 47 %
133.38 W, 97 %, 47 %
135.88 W, 97 %, 47 %
135.88 W, 97 %, 47 %
141.54 W, 97 %, 47 %
148.21 W, 97 %, 47 %
144.59 W, 97 %, 47 %
144.59 W, 97 %, 47 %
149.31 W, 97 %, 47 %
145.40 W, 97 %, 47 %
149.05 W, 97 %, 47 %
146.58 W, 98 %, 26 %
143.39 W, 98 %, 26 %
156.07 W, 98 %, 26 %
145.32 W, 98 %, 26 %
136.01 W, 98 %, 26 %
137.55 W, 98 %, 26 %
137.55 W, 98 %, 26 %
137.00 W, 98 %, 26 %
129.52 W, 98 %, 26 %
130.12 W, 98 %, 32 %
130.12 W, 98 %, 32 %
135.16 W, 98 %, 32 %
138.04 W, 98 %, 32 %
140.73 W, 98 %, 32 %
140.62 W, 98 %, 32 %
119.93 W, 98 %, 32 %
119.93 W, 98 %, 32 %
130.72 W, 98 %, 32 %
139.29 W, 98 %, 32 %
139.63 W, 99 %, 49 %
139.63 W, 99 %, 49 %
145.22 W, 99 %, 49 %
146.74 W, 99 %, 49 %
143.52 W, 99 %, 49 %
145.80 W, 99 %, 49 %
145.80 W, 99 %, 49 %
137.70 W, 99 %, 49 %
135.40 W, 99 %, 49 %
135.40 W, 99 %, 49 %
141.35 W, 99 %, 49 %
147.54 W, 99 %, 49 %
142.60 W, 98 %, 35 %
148.93 W, 98 %, 35 %
144.85 W, 98 %, 35 %
148.47 W, 98 %, 35 %
146.36 W, 98 %, 35 %
143.80 W, 98 %, 35 %
155.52 W, 98 %, 35 %
155.52 W, 98 %, 35 %
