power.draw [W], utilization.gpu [%], utilization.memory [%]
117.62 W, 98 %, 35 %
115.50 W, 98 %, 35 %
117.91 W, 98 %, 35 %
121.24 W, 98 %, 35 %
122.61 W, 98 %, 35 %
118.87 W, 98 %, 21 %
118.89 W, 98 %, 21 %
115.62 W, 98 %, 21 %
119.07 W, 98 %, 21 %
120.98 W, 98 %, 21 %
116.49 W, 98 %, 21 %
119.64 W, 98 %, 21 %
115.17 W, 98 %, 21 %
119.25 W, 99 %, 17 %
123.19 W, 99 %, 17 %
116.10 W, 99 %, 17 %
112.03 W, 99 %, 17 %
110.93 W, 99 %, 17 %
114.58 W, 99 %, 17 %
110.54 W, 99 %, 17 %
112.27 W, 99 %, 17 %
107.71 W, 99 %, 24 %
105.89 W, 99 %, 24 %
111.98 W, 99 %, 24 %
114.29 W, 99 %, 24 %
106.62 W, 99 %, 24 %
123.43 W, 99 %, 24 %
116.53 W, 99 %, 24 %
119.27 W, 99 %, 24 %
101.33 W, 99 %, 24 %
107.55 W, 98 %, 31 %
110.05 W, 98 %, 31 %
120.26 W, 98 %, 31 %
116.31 W, 98 %, 31 %
115.15 W, 98 %, 31 %
115.83 W, 98 %, 31 %
116.78 W, 98 %, 31 %
118.10 W, 98 %, 31 %
118.01 W, 99 %, 35 %
118.20 W, 99 %, 35 %
118.20 W, 99 %, 35 %
112.12 W, 99 %, 35 %
103.95 W, 99 %, 35 %
110.01 W, 99 %, 35 %
113.70 W, 99 %, 35 %
115.34 W, 99 %, 35 %
120.31 W, 99 %, 35 %
120.89 W, 98 %, 20 %
118.87 W, 98 %, 20 %
121.43 W, 98 %, 20 %
119.63 W, 98 %, 20 %
118.70 W, 98 %, 20 %
121.26 W, 98 %, 20 %
116.38 W, 98 %, 20 %
118.68 W, 98 %, 20 %
115.00 W, 99 %, 17 %
118.41 W, 99 %, 17 %
123.96 W, 99 %, 17 %
117.53 W, 99 %, 17 %
116.02 W, 99 %, 17 %
111.36 W, 99 %, 17 %
114.67 W, 99 %, 17 %
109.63 W, 99 %, 17 %
113.71 W, 99 %, 22 %
110.17 W, 99 %, 22 %
106.08 W, 99 %, 22 %
109.10 W, 99 %, 22 %
113.42 W, 99 %, 22 %
109.21 W, 99 %, 22 %
125.92 W, 99 %, 22 %
116.39 W, 99 %, 22 %
121.61 W, 99 %, 22 %
107.72 W, 100 %, 30 %
107.80 W, 100 %, 30 %
111.40 W, 100 %, 30 %
119.01 W, 100 %, 30 %
115.73 W, 100 %, 30 %
115.01 W, 100 %, 30 %
115.52 W, 100 %, 30 %
116.18 W, 100 %, 30 %
114.87 W, 98 %, 36 %
114.47 W, 98 %, 36 %
115.06 W, 98 %, 36 %
116.09 W, 98 %, 36 %
114.38 W, 98 %, 36 %
108.66 W, 98 %, 36 %
110.67 W, 98 %, 36 %
114.47 W, 98 %, 36 %
116.20 W, 98 %, 22 %
120.98 W, 98 %, 22 %
121.76 W, 98 %, 22 %
118.01 W, 98 %, 22 %
119.35 W, 98 %, 22 %
122.13 W, 98 %, 22 %
118.58 W, 98 %, 22 %
121.65 W, 98 %, 22 %
116.47 W, 98 %, 22 %
120.22 W, 99 %, 17 %
116.86 W, 99 %, 17 %
118.22 W, 99 %, 17 %
124.72 W, 99 %, 17 %
118.80 W, 99 %, 17 %
117.44 W, 99 %, 17 %
111.07 W, 99 %, 17 %
114.87 W, 99 %, 17 %
110.18 W, 99 %, 21 %
114.58 W, 99 %, 21 %
110.39 W, 99 %, 21 %
105.99 W, 99 %, 21 %
107.34 W, 99 %, 21 %
111.89 W, 99 %, 21 %
110.27 W, 99 %, 21 %
126.59 W, 99 %, 21 %
117.17 W, 100 %, 28 %
123.05 W, 100 %, 28 %
105.89 W, 100 %, 28 %
106.78 W, 100 %, 28 %
111.30 W, 100 %, 28 %
117.77 W, 100 %, 28 %
116.79 W, 100 %, 28 %
114.96 W, 100 %, 28 %
115.54 W, 100 %, 28 %
118.49 W, 98 %, 36 %
113.14 W, 98 %, 36 %
113.61 W, 98 %, 36 %
114.43 W, 98 %, 36 %
115.61 W, 98 %, 36 %
114.55 W, 98 %, 36 %
110.96 W, 98 %, 36 %
108.09 W, 98 %, 36 %
114.17 W, 98 %, 23 %
114.57 W, 98 %, 23 %
120.21 W, 98 %, 23 %
120.95 W, 98 %, 23 %
117.14 W, 98 %, 23 %
119.83 W, 98 %, 23 %
122.39 W, 98 %, 23 %
117.14 W, 98 %, 23 %
120.70 W, 99 %, 17 %
115.51 W, 99 %, 17 %
120.60 W, 99 %, 17 %
119.93 W, 99 %, 17 %
118.20 W, 99 %, 17 %
124.67 W, 99 %, 17 %
118.41 W, 99 %, 17 %
116.38 W, 99 %, 17 %
111.16 W, 99 %, 17 %
114.85 W, 99 %, 19 %
110.11 W, 99 %, 19 %
112.94 W, 99 %, 19 %
110.78 W, 99 %, 19 %
105.51 W, 99 %, 19 %
106.96 W, 99 %, 19 %
112.65 W, 99 %, 19 %
110.85 W, 99 %, 19 %
127.07 W, 99 %, 30 %
118.61 W, 99 %, 30 %
123.05 W, 99 %, 30 %
106.95 W, 99 %, 30 %
106.58 W, 99 %, 30 %
110.34 W, 99 %, 30 %
116.02 W, 99 %, 30 %
115.64 W, 99 %, 30 %
114.39 W, 99 %, 34 %
