power.draw [W], utilization.gpu [%], utilization.memory [%]
186.17 W, 95 %, 50 %
184.29 W, 95 %, 50 %
184.29 W, 95 %, 50 %
184.29 W, 95 %, 50 %
171.57 W, 95 %, 50 %
171.57 W, 95 %, 50 %
171.57 W, 95 %, 50 %
182.36 W, 95 %, 50 %
182.36 W, 93 %, 52 %
182.36 W, 93 %, 52 %
188.90 W, 93 %, 52 %
188.90 W, 93 %, 52 %
188.90 W, 93 %, 52 %
193.86 W, 93 %, 52 %
193.86 W, 93 %, 52 %
187.56 W, 93 %, 52 %
187.56 W, 93 %, 52 %
193.28 W, 93 %, 52 %
193.28 W, 93 %, 52 %
193.28 W, 93 %, 52 %
188.92 W, 93 %, 52 %
188.92 W, 93 %, 52 %
185.99 W, 93 %, 52 %
185.99 W, 93 %, 52 %
185.99 W, 93 %, 52 %
188.85 W, 93 %, 52 %
188.85 W, 93 %, 52 %
174.33 W, 93 %, 52 %
174.33 W, 98 %, 37 %
174.33 W, 98 %, 37 %
169.75 W, 98 %, 37 %
169.75 W, 98 %, 37 %
169.75 W, 98 %, 37 %
167.69 W, 98 %, 37 %
167.69 W, 98 %, 37 %
167.69 W, 98 %, 37 %
154.74 W, 98 %, 37 %
154.74 W, 98 %, 37 %
154.74 W, 98 %, 37 %
164.88 W, 98 %, 37 %
164.88 W, 98 %, 37 %
164.88 W, 98 %, 37 %
183.40 W, 98 %, 37 %
183.40 W, 98 %, 37 %
183.40 W, 98 %, 37 %
177.00 W, 98 %, 37 %
177.00 W, 98 %, 37 %
177.00 W, 98 %, 37 %
146.86 W, 98 %, 37 %
146.86 W, 98 %, 37 %
146.86 W, 98 %, 37 %
164.21 W, 98 %, 37 %
164.21 W, 98 %, 37 %
164.21 W, 98 %, 37 %
175.97 W, 98 %, 59 %
175.97 W, 98 %, 59 %
175.97 W, 98 %, 59 %
188.73 W, 98 %, 59 %
188.73 W, 98 %, 59 %
188.73 W, 98 %, 59 %
184.61 W, 98 %, 59 %
184.61 W, 98 %, 59 %
184.61 W, 98 %, 59 %
187.04 W, 98 %, 59 %
187.04 W, 98 %, 59 %
187.04 W, 98 %, 59 %
183.48 W, 98 %, 59 %
183.48 W, 98 %, 59 %
183.48 W, 98 %, 59 %
183.11 W, 98 %, 59 %
183.11 W, 98 %, 59 %
183.11 W, 98 %, 59 %
188.80 W, 98 %, 59 %
188.80 W, 98 %, 59 %
188.80 W, 98 %, 59 %
190.38 W, 98 %, 59 %
190.38 W, 98 %, 59 %
190.38 W, 98 %, 59 %
191.07 W, 98 %, 59 %
191.07 W, 97 %, 43 %
191.07 W, 97 %, 43 %
192.53 W, 97 %, 43 %
192.53 W, 97 %, 43 %
192.53 W, 97 %, 43 %
190.51 W, 97 %, 43 %
190.51 W, 97 %, 43 %
190.51 W, 97 %, 43 %
186.62 W, 97 %, 43 %
186.62 W, 97 %, 43 %
208.49 W, 97 %, 43 %
208.49 W, 97 %, 43 %
179.47 W, 97 %, 43 %
179.47 W, 97 %, 43 %
179.47 W, 97 %, 43 %
174.77 W, 97 %, 43 %
174.77 W, 97 %, 43 %
174.77 W, 97 %, 43 %
171.35 W, 97 %, 43 %
171.35 W, 97 %, 43 %
171.35 W, 97 %, 43 %
156.22 W, 97 %, 43 %
156.22 W, 97 %, 43 %
156.22 W, 98 %, 42 %
169.34 W, 98 %, 42 %
169.34 W, 98 %, 42 %
169.34 W, 98 %, 42 %
174.81 W, 98 %, 42 %
174.81 W, 98 %, 42 %
174.81 W, 98 %, 42 %
186.43 W, 98 %, 42 %
186.43 W, 98 %, 42 %
186.43 W, 98 %, 42 %
144.72 W, 98 %, 42 %
144.72 W, 98 %, 42 %
144.72 W, 98 %, 42 %
122.06 W, 98 %, 42 %
122.06 W, 98 %, 42 %
122.06 W, 98 %, 42 %
156.49 W, 98 %, 42 %
156.49 W, 98 %, 42 %
156.49 W, 98 %, 42 %
172.68 W, 98 %, 42 %
172.68 W, 98 %, 42 %
172.68 W, 98 %, 42 %
185.86 W, 98 %, 42 %
185.86 W, 98 %, 42 %
185.86 W, 98 %, 42 %
186.05 W, 92 %, 57 %
186.05 W, 92 %, 57 %
186.05 W, 92 %, 57 %
189.25 W, 92 %, 57 %
189.25 W, 92 %, 57 %
189.25 W, 92 %, 57 %
183.30 W, 92 %, 57 %
183.30 W, 92 %, 57 %
183.30 W, 92 %, 57 %
178.87 W, 92 %, 57 %
178.87 W, 92 %, 57 %
178.87 W, 92 %, 57 %
188.12 W, 92 %, 57 %
188.12 W, 92 %, 57 %
188.12 W, 92 %, 57 %
194.11 W, 92 %, 57 %
194.11 W, 92 %, 57 %
194.11 W, 92 %, 57 %
190.85 W, 92 %, 57 %
190.85 W, 92 %, 57 %
193.32 W, 92 %, 57 %
193.32 W, 92 %, 57 %
193.32 W, 92 %, 57 %
190.57 W, 92 %, 57 %
190.57 W, 97 %, 37 %
186.73 W, 97 %, 37 %
186.73 W, 97 %, 37 %
186.73 W, 97 %, 37 %
207.40 W, 97 %, 37 %
207.40 W, 97 %, 37 %
181.74 W, 97 %, 37 %
181.74 W, 97 %, 37 %
174.21 W, 97 %, 37 %
174.21 W, 97 %, 37 %
174.21 W, 97 %, 37 %
169.70 W, 97 %, 37 %
169.70 W, 97 %, 37 %
169.70 W, 97 %, 37 %
155.96 W, 97 %, 37 %
155.96 W, 97 %, 37 %
155.96 W, 97 %, 37 %
172.46 W, 97 %, 37 %
172.46 W, 97 %, 37 %
172.46 W, 97 %, 37 %
168.77 W, 97 %, 37 %
168.77 W, 97 %, 37 %
168.77 W, 99 %, 48 %
182.43 W, 99 %, 48 %
182.43 W, 99 %, 48 %
182.43 W, 99 %, 48 %
143.75 W, 99 %, 48 %
143.75 W, 99 %, 48 %
143.75 W, 99 %, 48 %
130.77 W, 99 %, 48 %
130.77 W, 99 %, 48 %
130.77 W, 99 %, 48 %
162.24 W, 99 %, 48 %
162.24 W, 99 %, 48 %
162.24 W, 99 %, 48 %
