         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1494553926.32     0     22.55      0.00      4.39    12     21.92      0.00      4.51
 1494553926.42     0     26.09      0.00      6.36    12     23.69      0.00      3.98
 1494553926.52     0     31.54      0.00      6.49    12     27.04      0.00      3.86
 1494553926.62     0     32.33      0.00      6.50    12     28.23      0.00      4.74
 1494553926.72     0     31.99      0.00      6.64    12     28.48      0.00      4.78
 1494553926.82     0     31.70      0.00      6.51    12     28.24      0.00      4.75
 1494553926.92     0     31.66      0.00      6.66    12     28.06      0.00      4.51
 1494553927.02     0     31.69      0.00      6.46    12     27.38      0.00      3.77
 1494553927.12     0     31.70      0.00      6.47    12     27.42      0.00      3.80
 1494553927.22     0     31.70      0.00      6.57    12     27.51      0.00      3.72
 1494553927.32     0     31.65      0.00      6.56    12     27.56      0.00      3.82
 1494553927.42     0     31.70      0.00      6.51    12     27.47      0.00      3.77
 1494553927.52     0     31.65      0.00      6.49    12     27.53      0.00      3.82
 1494553927.63     0     31.70      0.00      6.56    12     27.52      0.00      3.75
 1494553927.73     0     31.76      0.00      6.35    12     27.50      0.00      3.73
 1494553927.83     0     32.43      0.00      7.44    12     27.56      0.00      3.81
 1494553927.93     0     33.97      0.00      9.59    12     27.75      0.00      3.87
 1494553928.03     0     32.55      0.00      4.52    12     27.73      0.00      3.82
 1494553928.13     0     32.59      0.00      5.29    12     27.45      0.00      3.70
 1494553928.23     0     37.98      0.00      9.46    12     30.19      0.00      4.19
 1494553928.33     0     37.46      0.00     10.00    12     30.35      0.00      4.47
 1494553928.43     0     34.37      0.00      9.48    12     27.56      0.00      3.76
 1494553928.53     0     39.34      0.00      9.87    12     32.31      0.00      4.42
 1494553928.63     0     43.85      0.00     13.52    12     43.34      0.00      5.18
 1494553928.73     0     43.90      0.00     14.24    12     54.34      0.00      5.27
 1494553928.83     0     44.93      0.00     14.19    12     59.68      0.00      5.20
 1494553928.93     0     46.50      0.00     13.89    12     62.23      0.00      8.32
 1494553929.03     0     52.05      0.00     15.42    12     63.95      0.00     10.06
 1494553929.13     0     53.73      0.00     15.32    12     65.14      0.00      9.95
 1494553929.23     0     55.07      0.00     15.16    12     65.37      0.00      9.80
 1494553929.33     0     56.65      0.00     15.13    12     66.81      0.00      9.83
 1494553929.43     0     55.27      0.00     14.74    12     66.16      0.00      9.80
 1494553929.53     0     56.94      0.00     15.20    12     67.10      0.00     10.04
 1494553929.63     0     58.25      0.00     15.14    12     68.68      0.00     10.03
 1494553929.73     0     57.64      0.00     15.10    12     67.88      0.00      9.89
 1494553929.83     0     57.25      0.00     13.99    12     67.03      0.00      9.93
