time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	14.09	1.24	15.40	2.00	
0.5	13.63	1.23	14.95	2.04	
1.0	13.63	1.24	14.88	1.96	
1.5	13.87	1.26	14.96	2.01	
2.0	13.85	1.24	14.99	2.00	
2.5	13.83	1.23	14.99	2.05	
3.0	13.87	1.26	15.00	1.97	
3.5	13.67	1.26	14.96	1.99	
4.0	13.53	1.24	14.91	1.94	
4.5	14.08	1.35	15.38	2.06	
5.0	13.77	1.26	14.97	1.99	
5.5	13.78	1.28	15.01	1.98	
6.0	13.89	1.19	15.00	2.00	
6.5	13.72	1.27	14.91	2.00	
7.0	14.59	1.53	15.90	2.33	
7.5	19.01	3.19	21.18	4.13	
8.0	18.02	2.97	20.17	3.83	
8.5	13.79	1.24	15.06	2.02	
9.0	17.15	2.39	18.62	3.07	
9.5	51.83	8.56	50.86	9.07	
10.0	65.78	10.63	62.53	10.97	
10.5	64.79	10.33	62.21	10.64	
11.0	79.39	13.38	74.79	13.91	
11.5	64.51	16.52	68.52	16.66	
12.0	64.29	17.25	64.21	17.45	
12.5	64.29	12.30	64.07	12.80	
13.0	64.32	14.44	64.62	15.07	
13.5	64.36	12.11	63.96	12.77	
14.0	55.58	7.08	52.99	7.84	
14.5	70.25	14.04	72.00	14.64	
15.0	64.86	10.14	63.77	10.71	
15.5	64.16	9.44	63.24	10.30	
16.0	64.06	11.61	65.59	12.44	
16.5	64.29	12.25	64.38	13.28	
17.0	64.59	11.63	64.32	13.39	
17.5	64.30	13.39	64.41	14.19	
18.0	64.29	11.93	64.36	13.42	
18.5	64.51	12.69	64.36	13.79	
19.0	64.28	13.08	64.36	13.99	
19.5	64.25	12.97	64.41	13.28	
20.0	64.45	12.54	64.35	13.29	
20.5	64.15	12.41	64.14	12.85	
21.0	64.82	10.32	64.83	10.97	
21.5	64.26	11.33	64.44	11.78	
22.0	64.19	13.96	63.97	14.23	
22.5	64.58	12.10	64.55	12.44	
23.0	64.22	13.24	64.22	13.84	
23.5	64.42	12.64	64.49	13.68	
24.0	64.22	10.99	64.21	11.77	
24.5	64.45	12.74	64.38	13.46	
25.0	64.42	12.22	64.47	13.62	
25.5	64.47	11.63	64.48	12.14	
26.0	63.97	12.27	63.94	13.48	
26.5	64.47	12.77	64.48	13.19	
27.0	64.42	11.13	64.47	12.30	
27.5	64.38	12.49	64.35	13.29	
28.0	64.24	14.42	64.27	15.30	
28.5	64.42	12.62	64.38	13.07	
29.0	64.41	11.81	64.54	12.38	
29.5	64.33	10.96	64.19	11.84	
30.0	64.42	10.45	64.45	11.41	
30.5	64.55	11.68	64.44	12.56	
31.0	64.18	11.68	64.32	11.96	
31.5	64.36	13.35	64.26	14.48	
32.0	64.26	12.30	64.36	12.92	
32.5	64.52	12.83	64.49	13.91	
33.0	64.19	12.47	64.35	13.06	
33.5	64.29	14.12	64.21	15.02	
34.0	63.49	9.44	60.58	10.24	
34.5	65.47	14.99	67.94	15.39	
35.0	64.55	11.86	64.03	12.14	
35.5	64.22	10.81	64.73	11.28	
36.0	64.33	13.02	64.30	13.62	
36.5	64.23	14.35	64.21	15.32	
37.0	64.30	11.08	64.39	11.77	
37.5	64.48	12.42	64.32	13.20	
38.0	64.33	13.56	64.39	14.26	
38.5	64.44	12.69	64.45	13.79	
39.0	64.33	10.72	64.49	11.71	
39.5	64.35	13.74	64.18	13.92	
40.0	64.28	10.95	64.41	10.71	
40.5	64.60	11.87	64.53	12.07	
41.0	64.21	11.01	64.20	11.40	
41.5	64.38	15.23	64.36	15.50	
42.0	64.42	12.01	64.63	12.02	
42.5	64.28	13.21	64.11	13.25	
43.0	64.27	12.36	64.29	13.34	
43.5	64.37	11.46	64.31	12.04	
44.0	64.74	9.14	62.92	9.92	
44.5	64.18	15.43	65.66	15.85	
45.0	64.30	13.02	64.31	13.31	
45.5	64.36	9.77	64.38	10.22	
46.0	64.37	14.82	64.35	15.71	
46.5	64.32	10.98	64.38	11.40	
47.0	64.46	13.43	64.36	14.17	
47.5	64.26	13.60	64.37	14.28	
48.0	64.38	13.62	64.32	14.30	
48.5	64.38	10.62	64.51	10.23	
49.0	64.35	15.95	64.26	15.89	
49.5	64.35	12.27	64.51	12.26	
50.0	64.28	11.38	64.10	11.57	
50.5	64.37	13.53	64.34	13.95	
51.0	64.78	11.77	65.20	12.31	
51.5	64.18	13.57	63.73	12.77	
52.0	64.16	11.24	64.15	11.63	
52.5	64.35	12.90	64.40	13.39	
53.0	64.56	11.04	64.51	11.56	
53.5	64.30	12.60	64.47	12.83	
54.0	64.20	14.09	63.99	14.34	
54.5	64.47	9.57	64.47	10.07	
55.0	64.50	12.53	64.56	13.09	
55.5	64.32	15.24	64.28	15.74	
56.0	64.36	10.74	64.35	11.47	
56.5	64.20	15.10	64.22	15.92	
57.0	64.41	11.46	64.39	11.49	
57.5	64.44	13.88	64.44	14.10	
58.0	64.49	10.38	64.51	10.13	
58.5	64.28	14.96	64.27	15.18	
59.0	64.28	12.66	64.26	13.22	
59.5	64.66	8.48	64.82	9.59	
60.0	63.94	13.88	63.77	13.80	
60.5	64.61	12.46	64.75	12.32	
61.0	64.38	12.06	64.28	12.03	
61.5	64.29	13.94	64.22	14.02	
62.0	64.31	13.73	64.38	14.24	
62.5	64.13	10.14	63.77	10.55	
63.0	64.66	14.00	64.98	14.19	
63.5	64.26	12.04	64.07	12.41	
64.0	64.45	9.90	64.68	10.56	
64.5	64.36	13.45	64.32	13.79	
65.0	64.40	14.21	64.33	14.99	
65.5	64.36	9.19	64.39	10.30	
66.0	64.34	13.83	64.27	13.61	
66.5	64.29	13.25	64.43	12.71	
67.0	64.40	13.23	64.29	13.68	
67.5	64.68	10.10	64.70	10.52	
68.0	63.90	14.34	64.00	14.75	
68.5	64.43	12.73	64.32	12.98	
69.0	64.57	11.05	64.57	11.84	
69.5	64.35	13.66	64.38	13.59	
70.0	64.28	11.32	64.22	11.24	
70.5	64.47	12.80	64.51	12.21	
71.0	64.32	13.68	64.39	14.04	
71.5	64.47	12.84	64.41	13.23	
72.0	64.21	14.07	64.33	14.26	
72.5	64.70	10.41	64.64	10.74	
73.0	63.99	14.84	63.65	15.05	
73.5	64.52	9.51	64.57	10.13	
74.0	64.24	14.00	64.23	14.51	
74.5	64.39	13.06	64.57	12.98	
75.0	64.34	13.94	64.14	13.55	
75.5	64.25	11.79	64.34	12.25	
76.0	64.51	12.45	64.44	12.95	
76.5	64.38	14.75	64.47	15.11	
77.0	64.28	11.02	64.26	11.43	
77.5	64.40	13.87	64.35	14.84	
78.0	64.35	12.53	64.47	12.83	
78.5	64.27	12.13	64.11	12.21	
79.0	64.56	11.51	64.57	11.47	
79.5	64.30	15.39	64.14	15.04	
80.0	64.42	11.28	64.71	11.10	
80.5	64.24	13.07	64.28	13.12	
81.0	64.47	14.80	64.32	15.14	
81.5	64.31	10.98	64.30	11.49	
82.0	64.38	13.06	64.45	13.48	
82.5	64.27	15.06	64.25	15.58	
83.0	64.53	9.42	63.01	9.16	
83.5	64.35	12.69	65.45	11.96	
84.0	64.40	13.83	64.28	14.03	
84.5	64.40	11.75	64.34	12.07	
85.0	64.32	13.40	64.48	13.64	
85.5	64.45	13.74	64.47	14.24	
86.0	64.10	12.45	63.98	12.97	
86.5	64.53	12.48	64.49	13.09	
87.0	64.29	15.18	64.33	15.80	
87.5	64.40	11.51	64.34	11.91	
88.0	64.21	13.82	64.26	14.35	
