         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1473112559.53     0     19.62      0.00      3.53    12     22.14      0.00      4.29
 1473112559.63     0     29.10      0.00      4.07    12     24.53      0.00      4.50
 1473112559.73     0     25.55      0.00      4.54    12     24.59      0.00      4.51
 1473112559.84     0     64.57      0.00     11.75    12     45.87      0.00     10.36
 1473112559.94     0     86.08      0.00     18.39    12     62.51      0.00     15.43
 1473112560.04     0     90.17      0.00     18.65    12     66.23      0.00     15.52
 1473112560.14     0     89.23      0.00     18.38    12     62.98      0.00      6.82
 1473112560.24     0     82.43      0.00      9.64    12     56.17      0.00      8.01
 1473112560.34     0     77.77      0.00     10.05    12     52.37      0.00      8.65
 1473112560.44     0     77.59      0.00     10.04    12     52.41      0.00      8.64
 1473112560.54     0     77.68      0.00      9.92    12     52.44      0.00      8.56
 1473112560.64     0     77.47      0.00      9.96    12     52.38      0.00      8.72
 1473112560.74     0     77.60      0.00      9.87    12     52.41      0.00      8.57
 1473112560.84     0     77.57      0.00      9.93    12     51.83      0.00      8.61
 1473112560.94     0     77.62      0.00      9.69    12     51.76      0.00      8.49
 1473112561.04     0     77.96      0.00     13.31    12     57.00      0.00     12.99
 1473112561.14     0     85.94      0.00     19.26    12     69.17      0.00     19.16
 1473112561.24     0     85.66      0.00     18.87    12     66.83      0.00     14.59
 1473112561.34     0     83.16      0.00     19.03    12     58.08      0.00      4.99
 1473112561.44     0     83.73      0.00     18.23    12     57.96      0.00      5.06
 1473112561.54     0     79.64      0.00     10.08    12     53.20      0.00      8.67
 1473112561.64     0     77.81      0.00     10.12    12     51.89      0.00      8.59
 1473112561.74     0     77.78      0.00     10.06    12     51.85      0.00      8.68
 1473112561.84     0     77.99      0.00      9.99    12     51.76      0.00      8.37
 1473112561.94     0     77.99      0.00     10.10    12     51.74      0.00      8.44
 1473112562.04     0     77.96      0.00     10.11    12     51.68      0.00      8.55
 1473112562.14     0     78.13      0.00     10.07    12     51.77      0.00      8.47
 1473112562.24     0     77.96      0.00     10.23    12     51.73      0.00      8.35
 1473112562.34     0     77.98      0.00     10.23    12     51.68      0.00      8.44
 1473112562.44     0     78.07      0.00     10.22    12     51.80      0.00      8.45
 1473112562.54     0     78.07      0.00     10.27    12     51.71      0.00      8.42
