         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1473113685.14     0     19.88      0.00      3.39    12     21.07      0.00      4.10
 1473113685.24     0     19.76      0.00      2.95    12     17.98      0.00      3.40
 1473113685.34     0     23.77      0.00      4.41    12     21.40      0.00      4.24
 1473113685.44     0     42.86      0.00      9.79    12     28.79      0.00      5.18
 1473113685.54     0     49.15      0.00     12.24    12     33.66      0.00      4.92
 1473113685.64     0     49.12      0.00     12.08    12     32.87      0.00      4.93
 1473113685.74     0     49.22      0.00     10.29    12     33.08      0.00      4.93
 1473113685.84     0     48.41      0.00      8.52    12     32.44      0.00      4.93
 1473113685.94     0     46.92      0.00      8.44    12     32.11      0.00      4.89
 1473113686.04     0     46.87      0.00      8.45    12     32.63      0.00      4.91
 1473113686.14     0     46.99      0.00      8.48    12     32.73      0.00      4.90
 1473113686.24     0     47.05      0.00      7.97    12     32.74      0.00      4.90
 1473113686.34     0     58.29      0.00     14.98    12     34.50      0.00      5.14
 1473113686.44     0     68.45      0.00     16.86    12     39.51      0.00      5.29
 1473113686.54     0     50.88      0.00      8.47    12     34.55      0.00      4.89
 1473113686.64     0     47.08      0.00      8.47    12     31.03      0.00      4.91
 1473113686.74     0     47.59      0.00      8.27    12     31.37      0.00      4.95
 1473113686.84     0     46.64      0.00      8.41    12     29.21      0.00      4.92
 1473113686.94     0     45.86      0.00      8.49    12     28.59      0.00      4.90
 1473113687.04     0     45.21      0.00      8.35    12     28.61      0.00      4.95
 1473113687.14     0     45.05      0.00      8.46    12     28.53      0.00      4.93
 1473113687.24     0     44.97      0.00      8.37    12     28.59      0.00      4.91
 1473113687.34     0     45.03      0.00      8.24    12     28.12      0.00      4.92
 1473113687.44     0     45.04      0.00      8.25    12     28.02      0.00      4.94
 1473113687.54     0     45.02      0.00      8.28    12     28.09      0.00      4.92
 1473113687.64     0     45.05      0.00      8.52    12     28.33      0.00      4.89
 1473113687.74     0     45.45      0.00      8.59    12     28.02      0.00      4.91
 1473113687.84     0     45.13      0.00      8.50    12     28.03      0.00      4.86
 1473113687.94     0     44.98      0.00      8.50    12     28.05      0.00      4.92
 1473113688.04     0     45.01      0.00      8.45    12     27.99      0.00      4.92
 1473113688.14     0     45.01      0.00      8.42    12     28.07      0.00      4.87
 1473113688.24     0     45.03      0.00      8.47    12     28.03      0.00      4.90
 1473113688.34     0     45.02      0.00      8.45    12     28.12      0.00      4.86
 1473113688.44     0     45.00      0.00      8.20    12     28.16      0.00      4.94
 1473113688.54     0     45.45      0.00      8.47    12     28.37      0.00      4.82
 1473113688.64     0     45.01      0.00      8.36    12     28.06      0.00      4.87
 1473113688.75     0     45.01      0.00      8.30    12     28.01      0.00      4.88
 1473113688.85     0     45.02      0.00      8.45    12     28.13      0.00      4.87
 1473113688.95     0     45.11      0.00      8.47    12     28.15      0.00      4.86
 1473113689.05     0     44.96      0.00      8.48    12     28.11      0.00      4.93
 1473113689.15     0     45.05      0.00      8.46    12     28.23      0.00      4.91
 1473113689.25     0     45.01      0.00      8.41    12     28.14      0.00      4.95
 1473113689.35     0     44.81      0.00      8.46    12     28.15      0.00      4.90
 1473113689.45     0     45.08      0.00      8.53    12     28.44      0.00      4.96
 1473113689.55     0     44.67      0.00      8.26    12     28.11      0.00      4.92
