time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	14.93	2.36	17.69	3.07	
0.5	13.01	1.94	15.49	2.59	
1.0	12.99	1.94	15.41	2.69	
1.5	13.05	1.92	15.53	2.61	
2.0	13.03	2.04	15.44	2.63	
2.5	12.96	1.96	15.44	2.65	
3.0	12.99	1.98	15.43	2.63	
3.5	12.70	1.93	15.38	2.65	
4.0	13.19	1.91	15.52	2.60	
4.5	17.12	3.37	20.73	4.26	
5.0	18.44	3.93	22.42	4.79	
5.5	13.58	2.31	16.27	3.09	
6.0	13.14	2.08	15.37	2.66	
6.5	17.52	3.50	21.14	4.43	
7.0	18.13	3.65	22.18	4.59	
7.5	13.43	2.08	15.99	2.79	
8.0	13.18	1.99	15.58	2.58	
8.5	12.96	1.96	15.45	2.69	
9.0	15.46	2.71	18.04	3.42	
9.5	38.05	6.55	45.13	7.61	
10.0	59.24	8.22	59.24	9.58	
10.5	58.62	8.30	58.79	9.40	
11.0	74.84	12.72	73.59	13.76	
11.5	87.72	16.70	85.86	17.75	
12.0	83.81	16.26	82.68	17.11	
12.5	93.41	18.09	91.07	19.14	
13.0	90.57	17.58	88.63	18.19	
13.5	85.45	15.98	83.86	16.42	
14.0	94.07	18.58	91.57	19.24	
14.5	87.31	17.20	85.52	17.85	
15.0	91.26	18.02	89.26	18.57	
15.5	94.41	19.39	92.30	20.04	
16.0	88.37	16.81	86.46	17.17	
16.5	87.57	17.12	85.56	18.00	
17.0	93.96	18.49	91.64	18.91	
17.5	88.05	17.22	86.16	18.10	
18.0	93.56	18.06	91.33	18.66	
18.5	93.56	18.62	91.53	19.34	
19.0	88.50	17.22	86.64	17.78	
19.5	91.34	16.89	89.36	17.58	
20.0	85.02	15.31	83.28	15.91	
20.5	80.63	15.30	79.60	16.06	
21.0	95.77	19.25	93.36	19.91	
21.5	87.91	17.07	86.17	17.92	
22.0	93.84	18.77	91.65	19.36	
22.5	93.91	18.48	91.72	19.65	
23.0	92.78	17.36	90.61	18.03	
23.5	87.51	17.54	85.57	18.42	
24.0	94.14	18.37	91.94	19.16	
24.5	93.43	18.35	91.35	18.93	
25.0	95.22	18.77	92.89	19.63	
25.5	93.28	18.03	91.33	18.82	
26.0	85.87	16.09	84.83	17.04	
26.5	95.70	18.86	93.43	19.47	
27.0	83.48	15.55	82.48	16.52	
27.5	90.09	17.25	88.68	18.22	
28.0	94.23	18.72	92.31	19.73	
28.5	89.39	15.79	87.88	16.71	
29.0	94.05	18.65	92.26	19.41	
29.5	95.02	18.39	93.04	19.21	
30.0	82.33	16.03	81.49	16.94	
30.5	91.99	17.93	90.07	18.71	
31.0	91.86	18.21	89.77	18.97	
31.5	93.38	18.01	90.98	18.79	
32.0	94.57	18.49	92.35	19.43	
32.5	93.86	18.44	91.55	19.07	
33.0	92.41	16.96	90.14	17.81	
33.5	94.68	18.54	92.26	19.38	
34.0	83.87	14.72	82.57	15.54	
34.5	96.54	19.15	93.75	20.12	
35.0	85.91	15.75	84.54	16.62	
35.5	92.80	18.14	90.67	18.91	
36.0	93.48	18.68	91.29	19.36	
36.5	93.11	17.15	91.00	18.03	
37.0	94.73	18.80	92.32	19.45	
37.5	84.03	14.68	82.85	15.51	
38.0	74.78	10.71	74.35	11.27	
38.5	75.98	11.57	74.77	12.15	
39.0	78.06	13.23	76.78	13.93	
39.5	90.74	16.61	88.79	17.45	
40.0	88.04	16.68	86.10	17.45	
40.5	92.15	17.14	90.08	18.07	
41.0	90.00	16.88	87.98	17.31	
41.5	83.23	13.99	82.43	14.99	
42.0	86.55	15.18	85.13	15.66	
42.5	87.63	15.11	86.07	16.01	
43.0	77.51	13.31	76.48	14.08	
43.5	82.08	12.90	80.98	13.77	
44.0	92.34	18.07	90.42	19.12	
44.5	87.13	15.32	85.61	15.94	
45.0	95.83	19.30	93.59	19.99	
45.5	89.56	16.32	87.72	17.15	
46.0	65.68	8.05	64.76	8.70	
46.5	84.27	14.31	82.97	15.07	
47.0	75.03	11.37	73.93	12.00	
47.5	79.60	14.77	78.01	15.38	
48.0	90.59	16.38	88.72	17.11	
48.5	82.58	13.28	81.19	13.93	
49.0	78.80	12.14	77.89	12.91	
49.5	82.58	13.02	81.37	13.85	
50.0	77.54	14.09	76.96	15.18	
50.5	89.78	16.21	88.08	17.21	
51.0	81.97	12.90	80.95	13.79	
51.5	91.96	17.83	90.39	18.57	
52.0	80.94	13.73	79.93	14.58	
52.5	89.40	16.39	88.11	17.01	
53.0	93.39	18.05	91.92	18.62	
53.5	86.36	16.58	84.95	17.45	
54.0	91.82	16.92	90.31	17.81	
54.5	83.35	14.03	82.46	14.78	
55.0	90.22	16.97	88.79	17.65	
