time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	13.16	1.76	15.67	2.04	
0.5	12.87	1.69	15.34	2.01	
1.0	12.87	1.62	15.32	1.97	
1.5	12.93	1.67	15.39	1.90	
2.0	13.04	1.69	15.50	1.97	
2.5	12.83	1.65	15.31	1.97	
3.0	12.80	1.65	15.30	1.94	
3.5	13.05	1.68	15.46	2.03	
4.0	12.97	1.72	15.32	1.95	
4.5	12.87	1.63	15.34	2.01	
5.0	12.83	1.67	15.30	1.98	
5.5	12.83	1.65	15.28	1.94	
6.0	12.96	1.69	15.40	2.03	
6.5	12.57	1.63	15.26	1.95	
7.0	13.05	1.68	15.28	2.02	
7.5	12.78	1.68	15.29	1.92	
8.0	15.02	2.26	17.82	2.64	
8.5	18.65	3.36	22.40	3.79	
9.0	15.91	2.52	18.99	2.91	
9.5	13.00	1.72	15.46	2.03	
10.0	14.71	2.15	17.33	2.48	
10.5	18.31	3.18	21.92	3.69	
11.0	19.95	3.66	23.00	3.95	
11.5	21.87	3.53	30.08	4.02	
12.0	25.98	3.22	41.98	4.46	
12.5	26.00	3.28	41.99	4.48	
13.0	41.36	5.35	71.58	6.46	
13.5	74.63	7.13	71.70	7.71	
14.0	74.66	6.19	58.03	6.90	
14.5	57.62	6.55	58.29	6.99	
15.0	58.24	6.89	58.25	7.17	
15.5	58.16	7.34	58.14	7.58	
16.0	58.20	6.69	58.21	7.52	
16.5	57.68	5.50	57.98	6.22	
17.0	58.87	6.26	58.69	6.81	
17.5	58.04	6.70	58.05	6.92	
18.0	58.28	7.02	58.27	7.31	
18.5	58.24	6.92	58.24	7.12	
19.0	55.09	6.21	58.49	6.66	
19.5	60.05	5.88	57.66	6.43	
20.0	58.52	6.32	58.61	6.68	
20.5	58.25	6.59	58.24	6.66	
21.0	58.26	6.64	58.29	6.88	
21.5	57.41	6.17	57.52	6.30	
22.0	58.98	6.69	58.87	7.13	
22.5	58.36	6.48	58.33	6.84	
23.0	58.14	6.56	58.19	6.55	
23.5	58.28	6.77	58.26	7.02	
24.0	58.16	7.29	58.12	7.21	
24.5	58.27	7.02	58.36	6.80	
25.0	58.23	6.78	58.15	7.24	
25.5	58.31	6.17	58.33	6.30	
26.0	58.16	6.55	58.14	6.76	
26.5	58.24	7.07	58.30	7.10	
27.0	58.32	6.81	58.28	7.56	
27.5	58.18	6.58	58.19	7.03	
28.0	58.31	6.13	58.22	6.45	
28.5	58.16	6.16	58.28	6.56	
29.0	58.27	6.90	58.27	7.05	
29.5	58.29	6.47	58.28	7.45	
30.0	58.16	6.32	58.31	7.56	
30.5	58.25	5.77	58.11	6.46	
31.0	58.26	6.27	58.28	6.74	
31.5	58.26	7.02	58.26	7.18	
32.0	58.28	6.07	58.26	6.95	
32.5	58.12	6.73	58.11	6.97	
33.0	58.29	5.92	58.34	6.43	
33.5	58.28	6.55	58.25	6.56	
34.0	58.29	6.59	58.27	6.97	
34.5	58.15	6.08	58.15	6.39	
35.0	58.27	6.30	58.26	6.92	
35.5	58.27	6.78	58.32	6.67	
36.0	58.24	6.50	58.23	6.65	
36.5	58.18	5.91	58.17	6.39	
37.0	58.25	6.12	58.26	6.27	
37.5	58.28	6.42	58.25	6.82	
38.0	58.25	6.78	58.28	7.02	
38.5	58.18	6.45	58.25	6.66	
39.0	58.24	5.68	58.16	5.98	
39.5	58.28	6.23	58.26	6.32	
40.0	58.25	6.85	58.27	7.06	
40.5	58.18	6.45	58.31	6.62	
41.0	58.25	6.04	58.13	6.39	
41.5	58.27	6.05	58.26	6.12	
42.0	58.27	6.49	58.29	6.63	
42.5	58.30	6.72	58.23	6.97	
43.0	58.13	6.19	58.17	6.72	
43.5	58.25	5.78	58.27	6.01	
44.0	58.26	6.22	58.25	6.36	
44.5	58.31	6.74	58.29	6.87	
45.0	58.11	6.55	58.13	6.84	
45.5	58.29	5.82	58.29	6.14	
46.0	58.26	5.75	58.28	6.27	
46.5	58.26	6.24	58.24	6.62	
47.0	58.16	6.86	58.18	6.93	
47.5	58.30	6.47	58.25	6.84	
48.0	58.24	5.63	58.28	6.08	
48.5	58.27	6.02	58.28	6.42	
49.0	58.24	6.71	58.24	7.04	
49.5	58.20	6.63	58.14	6.81	
50.0	58.24	5.92	58.27	6.62	
50.5	58.28	6.00	58.27	6.04	
51.0	58.25	6.17	58.26	6.71	
51.5	58.18	6.87	58.18	6.94	
52.0	58.19	6.50	58.25	6.76	
52.5	58.35	5.86	58.27	5.93	
53.0	58.25	5.86	58.25	6.10	
53.5	58.14	6.36	58.18	6.95	
54.0	58.30	6.78	58.24	6.88	
54.5	58.26	5.95	58.28	6.62	
55.0	58.25	5.99	58.26	6.01	
55.5	58.17	6.23	58.15	6.71	
56.0	58.24	6.78	58.28	7.18	
56.5	58.20	6.35	58.25	6.73	
57.0	58.34	5.68	58.28	5.97	
57.5	58.16	6.00	58.17	6.13	
58.0	58.24	6.54	58.24	6.77	
58.5	58.28	6.75	58.28	6.91	
59.0	58.27	5.99	58.25	6.43	
59.5	58.26	5.98	58.25	6.01	
60.0	58.16	6.07	58.16	6.74	
60.5	58.21	6.83	58.23	7.04	
61.0	58.24	6.47	58.29	6.77	
61.5	58.24	5.68	58.27	6.13	
62.0	58.27	5.85	58.18	6.23	
62.5	58.28	6.40	58.25	6.83	
63.0	58.25	6.76	58.29	6.90	
63.5	58.26	6.20	58.25	6.51	
64.0	58.15	5.86	58.15	6.28	
64.5	58.26	6.08	58.29	6.55	
65.0	58.27	6.91	58.24	7.27	
65.5	58.25	6.63	58.29	6.74	
66.0	58.17	5.40	58.13	6.03	
66.5	58.26	6.06	58.28	6.20	
67.0	58.28	6.43	58.28	6.92	
67.5	58.26	6.65	58.22	6.79	
68.0	58.18	6.23	58.18	6.41	
68.5	58.24	5.81	58.27	6.30	
69.0	58.28	6.04	58.24	6.78	
69.5	58.21	6.76	58.27	7.30	
70.0	58.31	6.42	58.16	6.66	
70.5	58.18	5.77	58.28	6.16	
71.0	58.24	5.95	58.25	6.20	
71.5	58.28	6.35	58.28	6.88	
72.0	58.27	6.77	58.28	7.05	
72.5	58.16	6.17	58.13	6.59	
73.0	58.27	5.64	58.27	6.02	
73.5	58.27	6.06	58.27	6.58	
74.0	58.24	6.70	58.26	7.16	
74.5	58.28	6.59	58.15	6.78	
