         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455733886.06     0     28.69     16.43     10.54    10     29.59     17.30     10.67
 1455733886.16     0     28.62     16.46     10.54    10     29.70     17.39     10.48
 1455733886.26     0     28.92     16.64     10.28    10     29.71     17.40     10.39
 1455733886.36     0     28.93     16.64     10.63    10     29.42     17.24     10.56
 1455733886.46     0     28.92     16.63     10.59    10     29.72     17.40     10.59
 1455733886.56     0     28.94     16.64     10.66    10     29.74     17.43     10.52
 1455733886.66     0     28.93     16.64     10.64    10     29.70     17.39     10.29
 1455733886.76     0     28.63     16.47     10.46    10     29.68     17.37     10.37
 1455733886.87     0     28.90     16.63     10.68    10     29.71     17.40     10.60
 1455733886.97     0     28.92     16.64     10.56    10     29.40     17.22     10.33
 1455733887.07     0     28.92     16.64     10.70    10     29.70     17.38     10.36
 1455733887.17     0     28.91     16.64     10.49    10     29.68     17.37     10.46
 1455733887.27     0     28.91     16.64     10.57    10     29.71     17.40     10.48
 1455733887.37     0     28.91     16.63     10.54    10     29.69     17.37     10.50
 1455733887.47     0     28.64     16.47     10.71    10     29.69     17.37     10.61
 1455733887.57     0     28.91     16.63     10.66    10     29.69     17.38     10.22
 1455733887.67     0     28.92     16.64     10.71    10     29.43     17.23     10.37
 1455733887.77     0     28.91     16.63     10.52    10     29.71     17.40     10.50
 1455733887.87     0     28.92     16.63     10.62    10     29.75     17.43     10.50
 1455733887.97     0     28.91     16.63     10.61    10     29.75     17.43     10.62
 1455733888.07     0     29.28     16.64     13.28    10     30.58     17.72     13.92
 1455733888.17     0     30.55     17.51     17.22    10     31.42     18.34     17.12
 1455733888.27     0     30.93     17.76     18.27    10     31.83     18.58     18.33
 1455733888.37     0     31.56     18.38     17.82    10     32.41     19.22     17.65
 1455733888.47     0     30.63     17.66     17.02    10     31.49     18.46     17.16
 1455733888.57     0     31.71     18.48     18.03    10     32.55     19.30     17.70
 1455733888.67     0     30.60     17.64     17.18    10     31.44     18.43     16.96
 1455733888.77     0     31.73     18.48     18.06    10     32.31     19.14     17.90
 1455733888.87     0     30.61     17.64     17.20    10     31.47     18.46     17.00
 1455733888.97     0     31.77     18.52     18.02    10     32.66     19.37     17.93
 1455733889.07     0     30.79     18.02     15.23    10     31.70     18.78     15.83
 1455733889.17     0     30.44     17.58     15.35    10     30.74     17.78     15.71
 1455733889.27     0     31.70     18.50     17.46    10     32.61     19.38     17.40
 1455733889.37     0     30.70     17.70     17.38    10     31.51     18.51     17.05
 1455733889.47     0     31.85     18.52     18.48    10     32.71     19.38     17.89
 1455733889.57     0     30.78     17.75     17.50    10     31.55     18.52     17.16
 1455733889.67     0     31.72     18.45     18.33    10     32.61     19.33     17.81
 1455733889.77     0     30.85     17.77     17.53    10     31.70     18.61     17.34
 1455733889.87     0     31.59     18.36     18.47    10     32.50     19.26     17.72
 1455733889.97     0     30.66     17.68     17.67    10     31.83     18.69     17.58
 1455733890.07     0     31.51     18.65     14.89    10     32.46     19.50     15.34
 1455733890.17     0     30.90     17.88     17.09    10     31.81     18.73     17.55
 1455733890.27     0     31.76     18.42     18.45    10     32.27     19.03     18.04
 1455733890.37     0     30.84     17.84     17.45    10     31.72     18.70     17.15
 1455733890.47     0     31.64     18.37     17.81    10     32.53     19.23     17.89
 1455733890.57     0     30.68     17.86     15.70    10     31.58     18.71     15.67
 1455733890.67     0     30.49     17.80     14.39    10     31.65     18.69     16.48
 1455733890.77     0     27.26     14.31     16.23    10     27.95     15.27     13.57
 1455733890.87     0     18.42      6.15     10.96    10     19.71      7.41     10.76
