         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455734246.19     0     27.15     14.89     10.64    10     28.37     16.07     10.77
 1455734246.29     0     21.88      9.62     10.63    10     22.60     10.30     10.84
 1455734246.39     0     29.14     16.34     13.84    10     30.17     17.21     14.71
 1455734246.49     0     29.93     17.43     12.86    10     30.79     18.25     12.71
 1455734246.59     0     30.00     17.48     12.98    10     30.57     18.13     12.75
 1455734246.69     0     30.09     17.51     13.31    10     30.97     18.36     13.38
 1455734246.79     0     30.14     17.53     13.69    10     31.06     18.39     13.66
 1455734246.89     0     30.19     17.53     13.86    10     31.11     18.41     13.92
 1455734246.99     0     30.21     17.52     13.95    10     31.16     18.42     14.06
 1455734247.09     0     29.98     17.37     14.46    10     31.21     18.44     14.40
 1455734247.19     0     30.29     17.54     14.51    10     31.25     18.45     14.53
 1455734247.29     0     30.30     17.52     14.82    10     31.26     18.44     14.65
 1455734247.39     0     30.34     17.53     14.85    10     31.28     18.44     14.79
 1455734247.49     0     30.39     17.56     14.91    10     31.34     18.46     14.90
 1455734247.59     0     30.42     17.56     15.01    10     31.04     18.27     14.99
 1455734247.69     0     30.44     17.59     14.92    10     31.41     18.48     15.38
 1455734247.79     0     29.65     16.83     14.89    10     30.29     17.45     14.77
 1455734247.89     0     30.54     17.17     18.38    10     31.49     17.95     19.12
 1455734247.99     0     33.49     20.04     22.90    10     34.41     20.91     22.71
 1455734248.09     0     33.45     20.01     22.98    10     34.44     20.94     22.60
 1455734248.19     0     33.26     19.90     21.77    10     34.17     20.75     21.79
 1455734248.29     0     33.14     19.82     22.87    10     34.45     20.95     22.69
 1455734248.39     0     33.43     19.98     22.92    10     34.43     20.93     22.64
 1455734248.49     0     33.43     19.98     22.86    10     34.46     20.96     22.80
 1455734248.59     0     33.43     19.99     23.00    10     34.43     20.94     22.65
 1455734248.70     0     32.87     19.56     21.03    10     33.89     20.53     21.10
 1455734248.80     0     33.40     19.96     22.85    10     34.08     20.72     22.30
 1455734248.90     0     33.39     19.94     23.04    10     34.44     20.96     22.70
 1455734249.00     0     33.38     19.93     22.87    10     34.46     20.96     22.59
 1455734249.10     0     33.43     19.98     23.09    10     34.46     20.96     22.78
 1455734249.20     0     33.36     19.92     22.88    10     34.42     20.93     22.48
 1455734249.30     0     33.37     19.92     22.97    10     34.45     20.95     22.59
 1455734249.40     0     33.42     19.97     22.86    10     34.46     20.96     22.69
 1455734249.50     0     33.43     19.98     22.87    10     34.46     20.97     22.77
 1455734249.60     0     33.09     19.77     22.82    10     34.46     20.96     22.71
 1455734249.70     0     33.09     19.73     21.87    10     34.16     20.74     21.80
 1455734249.80     0     33.36     19.91     22.94    10     34.46     20.96     22.49
 1455734249.90     0     33.42     19.97     22.93    10     34.44     20.95     22.78
 1455734250.00     0     33.42     19.97     22.97    10     34.46     20.96     22.79
 1455734250.10     0     33.42     19.97     22.94    10     34.07     20.71     22.55
 1455734250.20     0     33.25     19.85     22.16    10     34.20     20.75     22.17
 1455734250.30     0     33.21     19.81     22.16    10     34.13     20.69     21.99
 1455734250.40     0     33.48     20.03     23.04    10     34.44     20.94     22.70
 1455734250.50     0     33.45     20.00     22.93    10     34.43     20.93     22.76
 1455734250.60     0     33.46     20.00     23.03    10     34.45     20.95     22.75
 1455734250.70     0     33.45     19.98     22.73    10     34.44     20.94     22.66
 1455734250.80     0     33.03     19.70     21.49    10     33.99     20.60     21.53
 1455734250.90     0     33.43     19.98     22.95    10     34.44     20.94     22.79
 1455734251.00     0     33.04     19.72     22.72    10     34.43     20.94     22.66
 1455734251.10     0     33.36     19.92     22.82    10     34.42     20.93     22.54
 1455734251.20     0     33.41     19.96     22.84    10     34.45     20.94     22.67
 1455734251.30     0     33.43     19.98     22.96    10     34.46     20.96     22.70
 1455734251.40     0     33.04     19.70     21.43    10     34.09     20.70     21.23
 1455734251.50     0     33.41     19.97     22.84    10     34.09     20.73     22.47
 1455734251.60     0     33.44     19.99     23.03    10     34.42     20.93     22.67
 1455734251.70     0     33.47     20.02     23.01    10     34.41     20.91     22.58
 1455734251.80     0     33.52     20.07     22.96    10     34.45     20.95     22.70
 1455734251.90     0     33.42     19.98     23.03    10     34.43     20.93     22.78
 1455734252.00     0     33.45     20.00     22.95    10     34.45     20.95     22.79
 1455734252.10     0     33.11     19.78     22.80    10     34.45     20.96     22.77
