         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455728150.37     0     52.10     38.60     18.67    10     52.78     39.28     18.21
 1455728150.47     0     52.89     39.37     18.76    10     53.03     39.53     18.43
 1455728150.57     0     53.09     39.43     19.60    10     53.30     40.21     19.03
 1455728150.67     0     53.64     39.92     20.12    10     53.70     39.58     19.76
 1455728150.77     0     53.23     39.52     20.19    10     53.74     40.05     19.63
 1455728150.87     0     53.63     39.91     19.98    10     53.94     40.23     19.68
 1455728150.97     0     53.23     39.66     19.04    10     53.40     39.82     18.66
 1455728151.07     0     52.49     38.84     19.59    10     52.91     39.28     19.14
 1455728151.17     0     53.38     39.67     19.99    10     53.68     39.98     19.70
 1455728151.27     0     53.96     40.21     19.68    10     54.02     40.25     19.63
 1455728151.37     0     51.84     38.61     16.83    10     53.27     40.02     16.69
 1455728151.47     0     53.34     39.67     19.86    10     54.02     40.35     19.52
 1455728151.57     0     52.88     39.36     19.49    10     54.12     40.47     19.20
 1455728151.67     0     51.97     38.48     18.36    10     52.65     39.16     17.99
 1455728151.77     0     53.28     39.48     20.08    10     53.62     39.94     18.95
 1455728151.87     0     53.37     39.57     19.99    10     53.29     39.62     19.00
 1455728151.97     0     53.60     39.82     20.10    10     53.64     39.96     18.71
 1455728152.07     0     53.64     39.82     20.31    10     53.07     39.51     19.01
 1455728152.17     0     53.19     39.39     20.11    10     53.65     39.95     18.94
 1455728152.27     0     53.34     39.58     19.95    10     53.63     39.93     19.14
 1455728152.37     0     52.67     39.06     19.03    10     53.09     39.55     18.00
 1455728152.47     0     53.13     39.48     19.97    10     53.11     39.41     19.16
 1455728152.57     0     53.16     39.38     20.18    10     53.71     40.02     19.30
 1455728152.67     0     54.26     40.36     20.28    10     53.94     40.24     19.35
 1455728152.77     0     53.00     39.39     19.97    10     53.90     40.19     19.29
 1455728152.87     0     52.45     38.90     18.73    10     52.80     39.28     18.31
