         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455733798.64     0     53.32     38.99     23.08    10     56.10     41.69     23.20
 1455733798.74     0     55.21     40.47     26.37    10     58.09     43.30     26.56
 1455733798.84     0     57.12     42.25     27.11    10     59.51     44.73     27.11
 1455733798.94     0     56.31     41.56     26.50    10     59.27     44.46     26.61
 1455733799.04     0     56.70     41.95     26.96    10     59.68     44.88     27.16
 1455733799.14     0     56.43     41.64     26.53    10     59.94     44.95     26.97
 1455733799.24     0     56.48     41.75     26.76    10     59.44     44.64     26.69
 1455733799.34     0     56.68     41.89     26.57    10     59.57     44.73     26.74
 1455733799.44     0     56.45     41.71     26.56    10     59.38     44.58     26.61
 1455733799.54     0     56.60     41.84     26.98    10     59.52     44.70     27.08
 1455733799.64     0     53.04     38.71     23.50    10     55.53     41.14     23.98
 1455733799.74     0     56.20     41.46     26.30    10     59.09     44.26     26.73
 1455733799.84     0     56.34     41.61     26.66    10     59.28     44.46     26.86
 1455733799.94     0     56.48     41.70     26.60    10     59.37     44.51     26.67
 1455733800.04     0     53.87     39.39     25.09    10     55.86     41.29     25.45
