         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455734287.29     0     28.34     16.05     10.60    10     28.95     16.66     10.16
 1455734287.39     0     30.71     18.45     10.27    10     31.29     19.13      9.95
 1455734287.49     0     30.73     18.47     10.20    10     31.64     19.35     10.04
 1455734287.59     0     30.70     18.44     10.28    10     31.62     19.33     10.04
 1455734287.69     0     30.73     18.47     10.28    10     31.62     19.33      9.95
 1455734287.79     0     30.37     18.24     10.00    10     31.62     19.32      9.95
 1455734287.89     0     30.65     18.40     10.27    10     31.62     19.32      9.95
 1455734287.99     0     30.62     18.37     10.11    10     31.33     19.15      9.94
 1455734288.09     0     30.59     18.33     10.17    10     31.63     19.33      9.95
 1455734288.19     0     30.59     18.33     10.11    10     31.62     19.32      9.95
 1455734288.29     0     30.57     18.27     10.55    10     31.60     19.30     10.20
 1455734288.39     0     30.28     18.15     10.01    10     31.63     19.33      9.96
 1455734288.49     0     30.56     18.31     10.11    10     31.63     19.33      9.95
 1455734288.59     0     30.57     18.31     10.19    10     31.32     19.14      9.85
 1455734288.69     0     30.54     18.29     10.22    10     31.63     19.33     10.04
 1455734288.79     0     30.56     18.31     10.27    10     31.63     19.33      9.85
 1455734288.89     0     30.59     18.34     10.32    10     31.62     19.32      9.95
 1455734288.99     0     30.28     18.15     10.17    10     31.63     19.33      9.95
 1455734289.09     0     30.60     18.35     10.12    10     31.63     19.33      9.95
 1455734289.19     0     30.58     18.33     10.30    10     31.30     19.12      9.76
 1455734289.29     0     30.56     18.30     10.00    10     31.63     19.32      9.94
 1455734289.39     0     30.56     18.31     10.31    10     31.61     19.32      9.95
 1455734289.49     0     30.58     18.33     10.27    10     31.61     19.32     10.04
 1455734289.59     0     30.34     18.21     10.12    10     31.61     19.32      9.85
 1455734289.69     0     30.62     18.36     10.00    10     31.63     19.33      9.94
 1455734289.79     0     30.62     18.36     10.21    10     31.31     19.14      9.85
 1455734289.89     0     30.61     18.36     10.29    10     31.62     19.32     10.04
 1455734289.99     0     30.62     18.37     10.00    10     31.63     19.33     10.04
 1455734290.09     0     30.63     18.38     10.31    10     31.62     19.32      9.85
 1455734290.19     0     30.26     18.13     10.08    10     31.63     19.33     10.05
 1455734290.29     0     30.57     18.32     10.25    10     31.64     19.33     10.14
 1455734290.39     0     30.59     18.33      9.99    10     31.31     19.13      9.85
 1455734290.49     0     30.59     18.33     10.22    10     31.62     19.32      9.94
 1455734290.59     0     30.61     18.35     10.28    10     31.63     19.33      9.85
 1455734290.69     0     30.65     18.39     10.19    10     31.62     19.32      9.95
 1455734290.79     0     30.29     18.15     10.29    10     31.63     19.33     10.04
 1455734290.89     0     30.65     18.39     10.09    10     31.62     19.32      9.85
 1455734290.99     0     30.60     18.34     10.22    10     31.30     19.13      9.66
 1455734291.09     0     30.62     18.36     10.00    10     31.63     19.33     10.05
 1455734291.19     0     30.60     18.34     10.04    10     31.61     19.31     10.04
 1455734291.29     0     30.58     18.32     10.28    10     31.62     19.32     10.04
 1455734291.39     0     30.26     18.12     10.10    10     31.62     19.32     10.04
 1455734291.49     0     30.55     18.29     10.10    10     31.62     19.32     10.04
 1455734291.59     0     30.60     18.34     10.10    10     31.62     19.32      9.85
 1455734291.69     0     30.57     18.32     10.22    10     31.29     19.12      9.85
