         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455734197.40     0     30.13     17.11     14.82    10     31.28     18.11     15.74
 1455734197.50     0     30.58     17.49     15.55    10     31.74     18.47     16.31
 1455734197.60     0     30.62     17.51     15.39    10     31.44     18.48     16.11
 1455734197.70     0     30.32     17.34     15.35    10     31.76     18.30     16.48
 1455734197.80     0     30.61     17.50     15.49    10     31.77     18.49     16.49
 1455734197.90     0     30.64     17.51     15.56    10     31.48     18.21     16.43
 1455734198.00     0     28.97     15.96     15.13    10     25.96     13.28     13.16
 1455734198.10     0     31.30     18.65     13.88    10     32.33     19.65     13.91
 1455734198.20     0     31.27     18.62     13.99    10     32.34     19.66     13.62
 1455734198.30     0     31.28     18.63     13.79    10     32.33     19.65     13.59
 1455734198.40     0     31.37     17.91     18.81    10     32.36     18.86     18.80
 1455734198.50     0     32.99     18.82     23.10    10     34.22     20.00     23.05
 1455734198.60     0     38.16     25.20     15.12    10     39.25     26.27     14.82
 1455734198.70     0     38.11     25.16     15.10    10     39.37     26.38     14.87
 1455734198.80     0     38.11     25.16     15.00    10     39.46     26.47     14.99
 1455734198.90     0     38.15     25.19     15.09    10     39.46     26.46     15.02
 1455734199.00     0     34.75     21.90     14.28    10     35.88     23.10     14.45
 1455734199.10     0     37.49     24.62     15.76    10     39.17     26.13     15.56
 1455734199.20     0     37.85     24.85     15.77    10     39.18     26.13     15.81
 1455734199.30     0     37.80     24.81     15.82    10     39.07     26.04     15.82
 1455734199.40     0     32.19     19.42     14.33    10     33.23     20.42     14.16
 1455734199.50     0     32.56     19.60     15.35    10     33.58     20.61     14.98
 1455734199.60     0     32.54     19.58     15.42    10     33.59     20.64     14.85
 1455734199.70     0     32.47     19.52     15.39    10     33.43     20.49     14.87
 1455734199.80     0     32.35     19.42     15.31    10     33.38     20.45     14.97
 1455734199.90     0     32.34     19.41     15.32    10     33.33     20.40     14.81
 1455734200.00     0     32.15     19.23     14.97    10     33.32     20.39     14.95
 1455734200.10     0     32.31     19.37     15.26    10     33.32     20.40     14.89
 1455734200.21     0     32.27     19.34     15.23    10     33.30     20.38     14.90
 1455734200.31     0     32.17     19.24     15.05    10     33.33     20.39     14.88
 1455734200.41     0     32.28     19.35     15.32    10     32.99     20.19     14.64
 1455734200.51     0     31.95     19.15     15.04    10     33.30     20.38     14.83
 1455734200.61     0     32.28     19.35     15.29    10     33.38     20.44     14.86
 1455734200.71     0     32.23     19.29     15.20    10     33.27     20.35     14.71
 1455734200.81     0     32.25     19.32     15.02    10     33.35     20.42     14.95
 1455734200.91     0     32.19     19.27     15.18    10     33.34     20.41     14.84
 1455734201.01     0     32.25     19.32     15.14    10     33.30     20.37     14.91
 1455734201.11     0     32.28     19.34     15.19    10     33.45     20.51     14.93
 1455734201.21     0     31.47     18.58     14.83    10     31.33     18.48     14.31
 1455734201.31     0     26.41     13.88     12.53    10     26.25     13.64     12.76
 1455734201.41     0     31.29     18.63     13.91    10     32.41     19.69     14.12
 1455734201.51     0     31.31     18.65     13.83    10     32.42     19.70     14.13
 1455734201.61     0     31.31     18.64     13.82    10     32.42     19.70     13.89
 1455734201.71     0     29.79     16.89     14.67    10     30.37     17.54     14.84
 1455734201.81     0     31.46     17.52     19.67    10     33.10     18.78     20.88
 1455734201.91     0     29.77     16.00     18.66    10     29.63     15.61     19.77
 1455734202.01     0     33.07     19.94     15.73    10     34.14     20.90     16.31
 1455734202.11     0     37.75     24.83     14.92    10     39.05     26.00     15.35
 1455734202.21     0     37.88     24.93     15.01    10     39.07     26.03     15.40
 1455734202.31     0     37.85     24.94     14.84    10     39.12     26.06     15.58
 1455734202.41     0     34.65     21.82     14.34    10     35.88     23.01     14.30
 1455734202.51     0     31.43     18.67     13.98    10     33.85     20.96     14.39
 1455734202.61     0     37.81     24.81     15.53    10     39.23     26.10     16.05
