         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455943773.08     0     36.33     24.05     10.60    10     36.16     23.85     10.36
 1455943773.18     0     43.25     31.00     10.21    10     43.20     30.91     10.00
 1455943773.28     0     44.06     31.80     10.18    10     42.99     30.68     10.10
 1455943773.38     0     43.65     31.40     10.11    10     43.15     30.97      9.90
 1455943773.48     0     44.03     31.78     10.17    10     43.20     30.89     10.10
 1455943773.58     0     43.61     31.47     10.19    10     43.64     31.34      9.91
 1455943773.68     0     44.05     31.79     10.18    10     43.38     31.07     10.09
 1455943773.78     0     44.04     31.78     10.00    10     43.43     31.24      9.80
 1455943773.88     0     44.07     31.80     10.21    10     43.58     31.28      9.91
 1455943773.98     0     44.04     31.78     10.19    10     43.71     31.40     10.01
 1455943774.08     0     43.55     31.25     10.54    10     39.07     26.75     10.49
 1455943774.18     0     43.62     31.47     10.15    10     44.16     31.85     10.11
 1455943774.28     0     43.63     31.36     10.10    10     43.65     31.35     10.01
 1455943774.38     0     44.06     31.80     10.15    10     43.68     31.50      9.92
 1455943774.48     0     44.09     31.82     10.27    10     43.69     31.39     10.20
 1455943774.58     0     44.09     31.83      9.98    10     44.13     31.82     10.20
 1455943774.68     0     43.59     31.46      9.96    10     44.08     31.77     10.01
 1455943774.78     0     44.04     31.78     10.20    10     43.63     31.44      9.89
 1455943774.88     0     44.06     31.80     10.16    10     44.02     31.72     10.19
 1455943774.98     0     44.04     31.78     10.29    10     44.05     31.75      9.83
 1455943775.08     0     44.04     31.78     10.26    10     44.04     31.73     10.20
 1455943775.18     0     44.08     31.81     10.29    10     44.13     31.82     10.21
 1455943775.28     0     43.60     31.46     10.08    10     44.11     31.80     10.13
 1455943775.38     0     44.04     31.77     10.28    10     43.18     30.99     10.03
 1455943775.48     0     44.03     31.77     10.20    10     44.12     31.81     10.23
 1455943775.58     0     44.05     31.78     10.27    10     44.17     31.86     10.23
 1455943775.68     0     43.63     31.49     10.01    10     44.11     31.80     10.04
 1455943775.78     0     44.08     31.81     10.27    10     43.19     31.00     10.10
 1455943775.88     0     44.08     31.82     10.20    10     43.65     31.34     10.10
 1455943775.98     0     44.04     31.78     10.27    10     44.10     31.79     10.22
 1455943776.08     0     44.03     31.76     10.32    10     44.14     31.83     10.20
 1455943776.18     0     44.02     31.76     10.01    10     44.14     31.83     10.13
 1455943776.28     0     43.61     31.46     10.19    10     44.15     31.84     10.11
 1455943776.38     0     44.05     31.78     10.32    10     43.72     31.53     10.21
 1455943776.48     0     44.09     31.82     10.27    10     44.14     31.83     10.13
 1455943776.58     0     44.05     31.78     10.30    10     44.17     31.86     10.23
 1455943776.68     0     43.60     31.45     10.16    10     44.02     31.71     10.14
 1455943776.78     0     44.07     31.81     10.29    10     43.67     31.48     10.13
 1455943776.88     0     44.04     31.77     10.19    10     44.07     31.76     10.15
 1455943776.98     0     44.04     31.77     10.28    10     44.12     31.82     10.23
 1455943777.08     0     44.08     31.81     10.13    10     44.11     31.80     10.25
 1455943777.18     0     44.05     31.79     10.17    10     43.61     31.30     10.23
 1455943777.28     0     43.61     31.47     10.31    10     44.02     31.70     10.12
 1455943777.38     0     44.09     31.82     10.17    10     43.69     31.50     10.22
 1455943777.48     0     44.04     31.77     10.29    10     44.13     31.82     10.12
 1455943777.58     0     44.06     31.79     10.27    10     44.14     31.83     10.05
 1455943777.68     0     43.34     31.20      9.99    10     43.59     31.28     10.23
 1455943777.78     0     43.95     31.68     10.10    10     44.10     31.79     10.12
 1455943777.88     0     44.10     31.84     10.18    10     43.69     31.50     10.03
 1455943777.98     0     44.05     31.78     10.21    10     44.01     31.70     10.22
 1455943778.08     0     44.09     31.81     10.18    10     44.04     31.73     10.22
 1455943778.18     0     43.61     31.46     10.20    10     43.59     31.28     10.14
 1455943778.28     0     44.05     31.77     10.23    10     44.05     31.73     10.21
 1455943778.38     0     44.06     31.79     10.29    10     43.62     31.43     10.13
 1455943778.48     0     44.09     31.83     10.11    10     44.10     31.79     10.25
 1455943778.58     0     44.06     31.80     10.29    10     44.04     31.73     10.27
 1455943778.68     0     43.61     31.47     10.21    10     43.99     31.68     10.07
 1455943778.78     0     44.08     31.81     10.29    10     44.10     31.79     10.16
