         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455733639.59     0     51.20     37.49     20.41    10     53.07     39.55     18.74
 1455733639.69     0     56.74     42.26     25.52    10     59.63     45.48     23.25
 1455733639.79     0     57.62     42.87     26.94    10     59.80     45.57     24.22
 1455733639.89     0     56.86     42.19     27.43    10     59.40     45.10     24.31
 1455733639.99     0     57.09     42.47     26.78    10     59.53     45.32     23.76
 1455733640.09     0     57.01     42.29     27.28    10     59.51     45.13     25.25
 1455733640.19     0     57.11     42.49     26.82    10     59.47     45.30     23.31
 1455733640.29     0     56.47     41.90     27.37    10     59.50     45.08     25.12
 1455733640.39     0     57.56     42.79     26.63    10     59.36     45.20     23.35
 1455733640.49     0     57.17     42.51     27.35    10     59.63     45.29     24.68
 1455733640.59     0     55.74     41.41     23.77    10     58.86     44.70     22.61
 1455733640.69     0     56.76     42.07     27.23    10     59.58     44.92     26.69
 1455733640.79     0     56.89     42.33     25.67    10     59.71     45.20     25.38
 1455733640.89     0     57.31     42.70     26.61    10     60.12     45.54     25.91
 1455733640.99     0     56.90     42.24     26.73    10     59.72     45.12     26.07
 1455733641.09     0     57.05     42.50     25.93    10     59.91     45.40     25.24
 1455733641.19     0     56.87     42.20     26.93    10     59.74     45.09     26.53
 1455733641.29     0     57.00     42.40     26.13    10     59.88     45.33     25.54
 1455733641.39     0     57.11     42.51     26.37    10     60.01     45.44     25.93
 1455733641.49     0     56.95     42.29     27.06    10     59.84     45.21     26.28
 1455733641.59     0     56.10     41.73     24.61    10     59.40     44.88     24.61
 1455733641.69     0     56.73     42.08     27.10    10     59.69     45.05     26.65
 1455733641.79     0     57.11     42.51     26.03    10     59.95     45.36     25.85
 1455733641.90     0     57.26     42.66     26.30    10     60.11     45.51     26.01
 1455733642.00     0     56.93     42.25     26.90    10     59.76     45.09     26.78
 1455733642.10     0     57.02     42.46     25.90    10     59.89     45.32     25.56
 1455733642.20     0     57.63     42.89     26.66    10     60.04     45.44     25.98
 1455733642.30     0     56.49     41.98     26.63    10     59.91     45.26     26.38
 1455733642.40     0     57.11     42.97     25.99    10     59.97     45.43     25.62
 1455733642.50     0     57.53     42.30     27.34    10     59.82     45.16     26.67
 1455733642.60     0     56.02     41.58     24.72    10     58.80     44.35     24.42
 1455733642.70     0     57.15     42.57     26.54    10     60.01     45.42     26.23
 1455733642.80     0     57.04     42.38     26.53    10     59.85     45.20     26.46
 1455733642.90     0     57.11     42.55     25.80    10     59.95     45.40     25.58
 1455733643.00     0     56.91     42.28     26.76    10     59.78     45.15     26.58
 1455733643.10     0     56.99     42.39     26.17    10     60.49     45.74     25.88
 1455733643.20     0     57.15     42.59     26.23    10     60.04     45.48     25.97
 1455733643.30     0     56.85     42.16     27.17    10     59.11     44.56     26.55
 1455733643.40     0     56.87     42.32     25.87    10     60.36     45.66     25.83
 1455733643.50     0     57.81     43.06     26.62    10     60.19     45.58     26.22
 1455733643.60     0     56.40     41.89     26.92    10     59.87     45.21     26.35
 1455733643.70     0     57.63     42.94     26.09    10     60.01     45.45     25.46
 1455733643.80     0     56.58     42.04     26.83    10     59.97     45.29     26.63
 1455733643.90     0     57.17     42.54     26.27    10     60.10     45.47     25.99
 1455733644.00     0     57.27     42.69     26.25    10     59.55     45.10     25.57
 1455733644.10     0     56.87     42.15     27.10    10     59.70     45.00     26.83
 1455733644.20     0     57.06     42.48     25.88    10     59.90     45.33     25.49
 1455733644.30     0     57.20     42.62     26.48    10     60.63     45.91     26.49
 1455733644.40     0     56.84     42.22     26.75    10     59.73     45.10     26.53
 1455733644.50     0     57.59     42.89     26.00    10     59.92     45.37     25.38
 1455733644.60     0     56.98     42.33     26.88    10     59.88     45.23     26.56
 1455733644.70     0     57.21     42.59     26.22    10     60.11     45.49     25.93
 1455733644.80     0     51.98     38.13     20.85    10     49.89     36.17     19.82
 1455733644.90     0     57.06     42.48     26.12    10     59.80     45.44     24.28
 1455733645.01     0     56.72     42.02     27.16    10     59.32     44.82     25.56
 1455733645.11     0     56.90     42.34     25.80    10     59.58     45.24     24.02
 1455733645.21     0     56.89     42.23     26.90    10     59.56     45.11     25.45
 1455733645.31     0     57.26     42.52     25.80    10     59.97     45.45     24.57
 1455733645.41     0     56.51     42.05     26.61    10     59.72     45.33     24.50
 1455733645.51     0     56.81     42.14     26.81    10     58.92     45.02     25.21
 1455733645.61     0     57.61     42.90     26.14    10     60.26     45.35     24.12
 1455733645.71     0     56.54     41.86     27.04    10     59.11     44.65     25.53
 1455733645.81     0     56.78     42.23     25.84    10     59.49     45.15     24.31
 1455733645.91     0     56.53     42.01     26.11    10     59.18     44.84     24.64
 1455733646.01     0     57.10     42.48     26.15    10     60.39     45.84     24.87
 1455733646.11     0     57.29     42.69     26.71    10     59.99     45.60     24.88
 1455733646.21     0     57.53     42.73     27.06    10     59.61     45.17     25.12
 1455733646.31     0     57.25     42.67     26.02    10     59.95     45.60     24.62
 1455733646.41     0     56.75     42.08     27.36    10     59.36     44.90     25.37
 1455733646.51     0     56.96     42.40     26.16    10     60.26     45.76     24.49
 1455733646.61     0     57.07     42.43     27.01    10     59.17     44.88     25.24
 1455733646.71     0     57.20     42.55     26.58    10     60.58     45.99     25.37
 1455733646.81     0     57.16     42.97     26.58    10     59.81     45.44     24.77
 1455733646.91     0     57.03     41.92     27.26    10     59.64     45.16     25.38
 1455733647.01     0     57.68     42.97     26.30    10     59.78     45.44     24.64
 1455733647.11     0     56.95     42.28     27.21    10     59.57     45.11     25.48
 1455733647.21     0     52.14     38.37     20.07    10     39.99     26.68     16.72
 1455733647.31     0     55.87     41.10     27.28    10     57.09     43.43     19.57
 1455733647.41     0     56.11     41.34     26.80    10     57.46     43.76     20.01
 1455733647.52     0     55.79     40.99     27.71    10     56.81     43.11     20.36
 1455733647.62     0     56.00     41.23     27.17    10     57.14     43.47     19.71
 1455733647.72     0     55.95     41.18     26.97    10     57.34     43.65     20.03
 1455733647.82     0     56.17     41.24     27.80    10     57.12     43.31     20.43
 1455733647.92     0     56.27     41.51     27.36    10     57.51     43.83     19.95
 1455733648.02     0     55.72     40.95     27.22    10     57.12     43.42     20.07
 1455733648.12     0     55.65     40.88     27.69    10     56.59     42.93     20.19
 1455733648.22     0     56.38     41.67     26.78    10     57.15     43.52     19.73
 1455733648.32     0     55.94     41.19     27.23    10     57.41     43.60     20.42
 1455733648.42     0     56.70     41.81     28.08    10     56.16     42.56     19.93
 1455733648.52     0     56.46     41.72     26.89    10     57.28     43.60     19.82
 1455733648.62     0     56.26     41.46     27.17    10     56.83     43.12     20.05
 1455733648.72     0     56.21     41.45     27.93    10     56.23     42.60     19.96
 1455733648.82     0     56.58     41.85     26.91    10     57.62     43.94     19.74
 1455733648.92     0     56.09     41.28     27.45    10     56.72     43.01     20.46
 1455733649.02     0     56.01     41.28     27.63    10     56.60     42.87     19.98
 1455733649.12     0     56.55     41.86     26.65    10     57.67     44.02     19.85
 1455733649.22     0     55.79     40.98     26.51    10     55.38     41.81     19.09
 1455733649.32     0     56.14     41.42     27.65    10     54.98     41.49     19.14
 1455733649.42     0     56.44     41.68     27.23    10     56.10     42.55     19.23
 1455733649.52     0     56.55     41.82     26.89    10     56.43     42.88     19.19
 1455733649.62     0     56.23     41.48     27.56    10     55.19     41.66     19.17
 1455733649.72     0     56.80     41.92     27.94    10     56.17     42.53     19.47
 1455733649.83     0     56.56     41.87     26.81    10     56.65     43.13     18.83
 1455733649.93     0     56.03     41.25     27.41    10     55.69     42.10     19.70
 1455733650.03     0     56.36     41.61     27.62    10     54.84     41.37     19.06
 1455733650.13     0     56.45     41.73     27.05    10     56.63     43.10     19.25
 1455733650.23     0     56.38     41.58     27.56    10     56.22     42.63     19.56
 1455733650.33     0     57.08     42.19     28.41    10     55.39     41.75     19.54
 1455733650.43     0     56.60     41.90     26.88    10     56.54     43.04     18.91
 1455733650.53     0     55.20     40.59     26.34    10     56.09     42.60     18.74
 1455733650.63     0     56.30     41.52     27.71    10     55.29     41.74     19.32
 1455733650.73     0     56.15     41.40     27.83    10     56.43     42.90     19.31
 1455733650.83     0     56.49     41.75     26.92    10     57.21     43.66     19.04
 1455733650.93     0     56.46     41.54     28.04    10     56.92     43.23     19.59
 1455733651.03     0     56.04     41.27     27.75    10     55.73     42.24     18.95
 1455733651.13     0     56.13     41.46     26.34    10     56.81     43.31     18.92
 1455733651.23     0     52.38     38.13     23.43    10     54.93     41.08     20.90
 1455733651.33     0     56.39     41.68     27.09    10     58.63     44.36     24.11
 1455733651.43     0     56.75     42.15     25.66    10     59.22     45.07     23.00
 1455733651.53     0     56.50     41.76     27.23    10     58.75     44.45     24.38
 1455733651.63     0     56.86     42.19     26.21    10     59.39     45.17     23.26
 1455733651.73     0     57.35     42.51     27.30    10     59.61     45.23     24.41
 1455733651.83     0     56.45     41.80     26.18    10     58.96     44.73     23.50
 1455733651.93     0     56.86     42.13     27.02    10     59.20     44.92     23.94
 1455733652.03     0     56.81     42.10     26.42    10     59.29     45.01     23.40
 1455733652.13     0     56.89     42.21     26.65    10     59.19     44.97     23.99
 1455733652.24     0     56.66     41.94     26.47    10     59.17     44.87     24.00
 1455733652.34     0     56.93     42.25     26.67    10     59.10     44.91     23.59
 1455733652.44     0     56.87     42.16     26.91    10     59.29     45.00     24.29
 1455733652.54     0     57.04     42.40     26.41    10     59.48     45.28     23.70
 1455733652.64     0     56.93     42.21     27.34    10     59.29     44.95     24.70
 1455733652.74     0     57.14     42.51     26.27    10     59.60     45.43     22.97
 1455733652.84     0     56.69     41.97     27.55    10     59.09     44.77     24.67
 1455733652.94     0     57.16     42.52     26.28    10     59.59     45.38     23.15
 1455733653.04     0     56.73     42.02     27.48    10     59.09     44.77     24.48
 1455733653.14     0     57.06     42.42     26.26    10     59.56     45.36     23.34
 1455733653.24     0     57.57     42.73     27.53    10     59.98     45.56     24.51
 1455733653.34     0     56.13     41.63     25.26    10     58.19     44.08     22.57
 1455733653.44     0     56.51     41.78     27.09    10     58.83     44.48     24.34
