         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455684562.60     0     33.74     21.49     10.47    10     33.61     21.32     10.35
 1455684562.70     0     31.03     18.72     10.97    10     29.16     16.85     10.97
 1455684562.80     0     36.24     23.38     14.60    10     35.92     22.93     15.19
 1455684562.90     0     37.91     25.28     13.69    10     37.57     24.92     13.49
 1455684563.00     0     37.66     25.06     14.17    10     37.35     24.74     13.95
 1455684563.10     0     38.11     25.30     15.11    10     37.84     25.04     14.36
 1455684563.20     0     38.18     25.29     15.42    10     38.01     25.13     15.08
 1455684563.30     0     37.84     24.90     15.76    10     38.02     25.08     15.51
 1455684563.40     0     37.87     24.87     16.19    10     38.08     25.11     15.57
 1455684563.50     0     38.33     25.29     16.38    10     38.15     25.13     15.76
 1455684563.60     0     37.64     24.60     16.38    10     38.23     25.15     16.25
 1455684563.70     0     37.64     24.55     16.56    10     37.85     24.88     16.03
 1455684563.80     0     29.54     16.85     13.85    10     37.45     24.39     16.13
 1455684563.91     0     28.86     16.05     15.12    10     32.31     19.03     16.57
 1455684564.01     0     33.06     19.66     19.85    10     33.25     19.96     19.67
 1455684564.11     0     36.79     23.27     22.42    10     37.52     23.92     23.42
 1455684564.21     0     37.17     23.57     23.34    10     38.33     24.65     24.07
 1455684564.31     0     37.21     23.61     23.29    10     37.91     24.38     23.77
 1455684564.41     0     37.20     23.62     23.20    10     37.91     24.26     23.90
 1455684564.51     0     37.11     23.53     22.89    10     37.83     24.19     23.83
 1455684564.61     0     37.11     23.60     21.96    10     37.65     24.08     22.93
 1455684564.71     0     36.81     23.34     22.97    10     38.28     24.62     23.95
 1455684564.81     0     37.17     23.57     23.35    10     38.29     24.63     24.02
 1455684564.91     0     37.14     23.53     23.35    10     38.30     24.63     24.06
 1455684565.01     0     37.24     23.64     23.36    10     38.28     24.61     24.02
 1455684565.11     0     36.72     23.24     21.73    10     37.92     24.38     22.45
 1455684565.21     0     37.20     23.60     23.46    10     38.29     24.63     24.02
 1455684565.31     0     37.19     23.61     23.21    10     37.48     23.97     23.53
 1455684565.41     0     37.24     23.65     23.25    10     37.88     24.23     23.78
 1455684565.51     0     37.26     23.66     23.41    10     38.29     24.63     24.02
 1455684565.61     0     37.19     23.59     23.17    10     38.27     24.62     23.98
 1455684565.71     0     36.81     23.34     23.48    10     38.32     24.65     24.06
 1455684565.81     0     37.17     23.57     23.30    10     38.28     24.63     24.00
 1455684565.91     0     37.12     23.53     23.28    10     37.72     24.09     23.53
 1455684566.01     0     37.09     23.52     23.08    10     37.49     23.86     23.70
