         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1456430292.48     0     19.12      6.88     10.61    10     19.15      6.86     10.09
 1456430292.58     0     19.70      7.46     10.62    10     19.43      7.17     10.05
 1456430292.68     0     21.85      9.58     10.43    10     22.32      9.99     10.15
 1456430292.78     0     23.06     10.90     10.29    10     23.79     11.58      9.85
 1456430292.88     0     23.32     11.03     10.40    10     23.82     11.59     10.04
 1456430292.98     0     23.11     10.93     10.11    10     24.07     11.72     10.04
 1456430293.08     0     23.10     10.92     10.12    10     23.84     11.60     10.05
 1456430293.18     0     23.34     11.04     10.23    10     24.05     11.70     10.05
 1456430293.28     0     23.13     10.94     10.21    10     23.80     11.57      9.85
 1456430293.39     0     23.13     11.06     10.29    10     23.79     11.56      9.94
 1456430293.49     0     23.38     10.96     10.20    10     24.02     11.67      9.95
 1456430293.59     0     23.10     10.92     10.33    10     23.73     11.51      9.88
 1456430293.69     0     23.30     10.99     10.85    10     23.95     11.60     10.64
 1456430293.79     0     23.10     10.91     10.58    10     23.75     11.51     10.42
 1456430293.89     0     23.37     11.07     10.34    10     24.07     11.72     10.10
 1456430293.99     0     23.14     10.95     10.30    10     23.76     11.54      9.84
 1456430294.09     0     23.12     11.06     10.20    10     23.75     11.52     10.04
 1456430294.19     0     23.36     10.95     10.29    10     23.98     11.63     10.13
 1456430294.29     0     23.12     10.95     10.09    10     23.78     11.55      9.94
 1456430294.39     0     23.40     11.09     10.63    10     23.74     11.62     10.35
 1456430294.49     0     23.12     10.94     10.38    10     23.98     11.52     10.04
 1456430294.59     0     23.32     11.02     10.20    10     23.70     11.48     10.03
 1456430294.69     0     23.14     10.95     10.20    10     23.96     11.62     10.14
 1456430294.80     0     23.12     10.93     10.19    10     23.72     11.50      9.75
 1456430294.90     0     23.34     11.02     10.39    10     23.70     11.48     10.13
 1456430295.00     0     23.09     10.90     10.09    10     23.94     11.60      9.94
 1456430295.10     0     23.11     10.92     10.19    10     23.72     11.50      9.75
 1456430295.20     0     23.37     11.05     10.29    10     23.96     11.61     10.04
 1456430295.30     0     23.11     10.92     10.19    10     23.74     11.51      9.84
 1456430295.40     0     23.36     11.05     10.29    10     23.76     11.54      9.93
 1456430295.50     0     23.11     10.91     10.19    10     24.04     11.69     10.14
 1456430295.60     0     23.10     10.91     10.33    10     23.84     11.61     10.09
 1456430295.70     0     23.31     11.00     10.48    10     24.04     11.69     10.43
 1456430295.80     0     23.08     10.90     10.19    10     23.81     11.59     10.04
 1456430295.90     0     23.36     11.04     10.39    10     23.85     11.61     10.04
 1456430296.00     0     23.12     10.94     10.18    10     24.01     11.66     10.03
 1456430296.10     0     23.12     10.94     10.29    10     23.79     11.56      9.76
 1456430296.20     0     23.35     11.03     10.29    10     24.06     11.71     10.14
 1456430296.31     0     23.15     10.96     10.28    10     23.81     11.59      9.93
 1456430296.41     0     23.37     11.06     10.38    10     23.82     11.60     10.03
 1456430296.51     0     23.12     10.93     10.28    10     23.81     11.70     10.04
 1456430296.61     0     23.16     10.97     10.19    10     23.96     11.50     10.03
 1456430296.71     0     23.36     11.06     10.39    10     23.76     11.53      9.85
 1456430296.81     0     23.17     10.97     10.20    10     24.03     11.67     10.14
 1456430296.91     0     23.12     11.05     10.29    10     23.81     11.59      9.94
 1456430297.01     0     23.36     10.94     10.19    10     23.80     11.68     10.13
 1456430297.11     0     23.12     10.94     10.29    10     24.07     11.60     10.04
 1456430297.21     0     23.34     11.06     10.28    10     23.81     11.71      9.94
 1456430297.31     0     23.18     10.99     10.29    10     24.03     11.56      9.94
 1456430297.41     0     23.12     10.93     10.30    10     23.80     11.57      9.94
 1456430297.51     0     23.39     11.07     10.27    10     23.76     11.53     10.17
 1456430297.61     0     23.15     10.96     10.49    10     23.96     11.61     10.58
 1456430297.71     0     23.15     10.96     10.15    10     23.75     11.51     10.08
 1456430297.82     0     23.36     11.05     10.41    10     23.72     11.50      9.94
 1456430297.92     0     23.12     10.93     10.00    10     23.95     11.61     10.13
 1456430298.02     0     23.34     11.03     10.39    10     23.75     11.52      9.93
 1456430298.12     0     23.09     10.91     10.19    10     23.99     11.64     10.14
 1456430298.22     0     23.11     10.92     10.11    10     23.75     11.52      9.94
 1456430298.32     0     23.34     11.03     10.30    10     23.83     11.59     10.03
 1456430298.42     0     23.11     10.93     10.19    10     24.02     11.67     10.04
 1456430298.52     0     23.37     11.06     10.31    10     23.79     11.56     10.04
 1456430298.62     0     23.12     10.93     10.29    10     23.83     11.59     10.13
 1456430298.72     0     23.12     10.93     10.20    10     24.04     11.68      9.94
 1456430298.82     0     23.34     11.02     10.31    10     23.80     11.57     10.04
 1456430298.92     0     23.09     10.91     10.32    10     23.80     11.69      9.99
 1456430299.02     0     23.10     10.90     10.30    10     23.99     11.53      9.94
 1456430299.12     0     23.29     11.00     10.31    10     23.74     11.64     10.05
 1456430299.22     0     23.12     10.93     10.29    10     23.96     11.51      9.94
 1456430299.33     0     23.33     11.03     10.30    10     23.76     11.53      9.85
 1456430299.43     0     23.10     10.90     10.30    10     23.82     11.70     10.14
 1456430299.53     0     23.07     10.88     10.12    10     23.98     11.52     10.04
 1456430299.63     0     23.36     11.04     10.51    10     23.76     11.54     10.04
 1456430299.73     0     23.14     10.95     10.45    10     23.99     11.63     10.18
 1456430299.83     0     23.34     11.03     10.39    10     23.75     11.53      9.84
 1456430299.93     0     23.10     10.91     10.11    10     23.82     11.71     10.14
 1456430300.03     0     23.14     10.94     10.12    10     23.99     11.52     10.04
 1456430300.13     0     23.34     11.04     10.31    10     23.78     11.56      9.94
 1456430300.23     0     23.11     10.92     10.21    10     23.98     11.63     10.04
 1456430300.33     0     23.11     11.03     10.40    10     23.71     11.49      9.85
 1456430300.43     0     23.37     10.94     10.11    10     23.75     11.52      9.94
 1456430300.53     0     23.11     10.92     10.30    10     24.00     11.66     10.13
 1456430300.63     0     23.33     11.03     10.22    10     23.77     11.54      9.96
 1456430300.73     0     23.09     10.91     10.30    10     23.96     11.61     10.15
 1456430300.83     0     23.10     10.91     10.02    10     23.75     11.53      9.65
 1456430300.94     0     23.35     11.04     10.41    10     23.78     11.56     10.03
 1456430301.04     0     23.14     10.96     10.21    10     24.04     11.69     10.26
 1456430301.14     0     23.35     11.03     10.23    10     23.73     11.51     10.05
 1456430301.24     0     23.13     10.93     10.21    10     23.76     11.65     10.04
 1456430301.34     0     23.09     10.90     10.30    10     23.99     11.53      9.93
 1456430301.44     0     23.34     11.03     10.31    10     23.78     11.55      9.94
 1456430301.54     0     23.11     10.91     10.22    10     24.01     11.65     10.14
 1456430301.64     0     23.08     10.89     10.31    10     23.75     11.53     10.03
 1456430301.74     0     23.32     11.02     10.41    10     23.84     11.61     10.03
