         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1455733802.21     0     52.34     38.88     18.25    10     55.32     41.86     18.02
 1455733802.31     0     53.00     39.47     18.90    10     56.73     43.20     18.52
 1455733802.41     0     54.47     40.73     20.28    10     57.71     43.96     19.96
 1455733802.51     0     53.95     40.33     19.98    10     57.80     44.04     19.89
 1455733802.61     0     54.49     40.73     20.42    10     57.18     43.54     19.81
 1455733802.71     0     53.22     39.61     19.02    10     57.09     43.51     18.67
 1455733802.81     0     54.17     40.39     20.22    10     57.51     43.74     19.96
 1455733802.91     0     54.54     40.77     20.35    10     57.85     44.10     19.79
 1455733803.01     0     54.54     40.75     20.42    10     57.84     44.07     20.07
 1455733803.11     0     53.59     40.04     18.47    10     57.18     43.54     18.82
 1455733803.21     0     54.17     40.75     18.04    10     56.94     43.49     17.95
 1455733803.31     0     53.59     40.01     19.25    10     57.08     43.47     19.03
 1455733803.41     0     54.56     40.93     19.73    10     57.71     44.06     19.33
 1455733803.51     0     54.22     40.46     19.70    10     56.98     43.30     18.97
 1455733803.61     0     53.85     40.17     19.94    10     57.13     43.44     19.10
 1455733803.71     0     53.83     40.09     19.13    10     55.43     42.03     18.09
 1455733803.81     0     53.95     40.26     20.33    10     57.16     43.45     19.08
 1455733803.91     0     54.41     40.58     20.38    10     57.05     43.33     19.38
 1455733804.01     0     54.63     40.79     20.41    10     57.22     43.49     19.49
 1455733804.11     0     54.61     40.80     20.35    10     57.22     43.51     19.24
 1455733804.21     0     53.64     39.99     19.36    10     56.01     42.47     18.29
 1455733804.31     0     54.42     40.62     20.49    10     57.09     43.39     19.27
 1455733804.41     0     54.87     41.05     20.43    10     57.53     43.79     19.58
 1455733804.51     0     54.97     41.12     20.59    10     57.56     43.81     19.63
 1455733804.61     0     54.04     40.40     19.21    10     56.41     42.85     18.54
 1455733804.71     0     54.86     41.04     20.23    10     57.52     43.74     19.80
 1455733804.81     0     54.93     41.23     19.88    10     57.70     43.94     19.70
 1455733804.91     0     53.93     40.42     18.40    10     56.39     42.83     18.58
 1455733805.01     0     54.82     41.14     19.65    10     57.48     43.76     19.85
 1455733805.11     0     54.52     40.77     20.02    10     57.18     43.49     19.30
 1455733805.21     0     54.66     40.87     20.30    10     57.21     43.53     18.81
 1455733805.31     0     53.98     40.33     19.00    10     56.36     42.82     18.17
 1455733805.41     0     54.89     41.04     20.58    10     57.38     43.66     19.31
 1455733805.51     0     54.49     40.65     20.37    10     56.91     43.33     19.14
 1455733805.61     0     54.11     40.45     19.96    10     57.65     43.95     19.14
 1455733805.71     0     54.61     40.86     19.96    10     57.60     43.94     19.04
 1455733805.81     0     53.65     39.98     19.29    10     56.89     43.30     18.44
 1455733805.91     0     55.05     41.14     20.16    10     57.57     43.87     19.30
 1455733806.01     0     54.78     41.05     20.21    10     57.90     44.19     19.66
 1455733806.11     0     54.08     40.56     19.33    10     57.78     44.17     18.93
 1455733806.21     0     54.21     40.51     19.74    10     57.38     43.71     19.28
 1455733806.31     0     54.48     40.69     20.14    10     57.54     43.84     19.36
 1455733806.41     0     54.57     40.76     20.45    10     57.52     43.82     19.05
 1455733806.52     0     54.59     40.75     20.42    10     57.55     43.84     18.99
 1455733806.62     0     53.51     39.90     19.02    10     56.64     43.13     18.05
 1455733806.72     0     54.48     40.65     20.38    10     57.35     43.65     19.24
 1455733806.82     0     54.39     40.63     20.29    10     57.30     43.67     18.95
 1455733806.92     0     54.60     40.78     20.34    10     57.44     43.76     18.93
 1455733807.02     0     54.60     40.83     20.07    10     57.38     43.74     18.68
 1455733807.12     0     54.53     40.73     19.94    10     57.28     43.61     18.65
 1455733807.22     0     53.64     40.06     18.99    10     57.67     44.08     18.47
 1455733807.32     0     54.21     40.56     19.31    10     57.58     43.93     19.22
 1455733807.42     0     53.16     39.65     18.10    10     55.56     42.06     17.67
 1455733807.52     0     54.65     40.83     20.09    10     57.73     43.97     19.49
 1455733807.62     0     54.24     40.42     20.09    10     57.23     43.58     18.68
 1455733807.72     0     53.24     39.58     19.46    10     56.42     42.92     18.00
 1455733807.82     0     54.42     40.60     20.61    10     57.32     43.66     18.93
 1455733807.92     0     54.43     40.61     20.38    10     57.28     43.64     18.99
 1455733808.02     0     54.20     40.34     20.59    10     57.48     43.79     19.07
 1455733808.12     0     54.22     40.41     20.37    10     57.00     43.46     18.63
 1455733808.22     0     53.02     39.31     19.77    10     56.89     43.32     18.18
 1455733808.32     0     54.35     40.49     20.00    10     57.51     43.82     19.11
 1455733808.42     0     53.81     40.08     20.67    10     57.27     43.54     19.19
 1455733808.52     0     54.35     40.52     20.34    10     57.27     43.57     19.24
 1455733808.62     0     53.11     39.48     19.14    10     56.19     42.67     18.03
 1455733808.72     0     54.49     40.62     20.56    10     57.35     43.62     19.26
 1455733808.82     0     54.53     40.65     20.37    10     57.62     43.90     19.29
 1455733808.92     0     54.63     40.74     20.70    10     57.77     44.03     19.30
 1455733809.02     0     54.01     40.31     19.50    10     57.01     43.56     18.06
 1455733809.12     0     54.21     40.37     20.57    10     57.10     43.43     19.10
 1455733809.22     0     54.27     40.43     20.57    10     57.66     43.87     19.22
 1455733809.32     0     54.39     40.56     20.64    10     57.14     43.51     18.92
 1455733809.42     0     54.46     40.62     20.76    10     57.21     43.57     18.76
 1455733809.52     0     53.76     40.05     19.53    10     56.57     43.04     18.10
 1455733809.62     0     53.98     40.29     19.43    10     57.27     43.66     18.58
 1455733809.72     0     54.60     40.81     20.09    10     57.90     44.11     19.97
 1455733809.82     0     54.60     40.81     20.25    10     57.89     44.10     19.73
 1455733809.92     0     54.49     40.79     19.77    10     57.85     44.15     19.24
 1455733810.02     0     53.76     40.05     19.52    10     57.20     43.46     19.59
 1455733810.12     0     54.92     41.25     19.47    10     57.50     43.82     20.20
 1455733810.22     0     54.89     41.25     19.27    10     58.58     44.67     19.83
 1455733810.32     0     54.08     40.51     18.72    10     56.62     43.08     18.75
 1455733810.42     0     54.61     40.86     19.75    10     57.71     43.91     20.19
 1455733810.52     0     54.54     40.78     20.17    10     58.21     44.31     19.99
 1455733810.63     0     53.61     40.04     18.95    10     56.68     43.10     18.76
 1455733810.73     0     54.72     40.92     20.22    10     57.56     43.76     19.90
 1455733810.83     0     54.10     40.31     20.19    10     57.50     43.73     19.73
 1455733810.93     0     54.25     40.47     20.31    10     57.57     43.81     19.67
 1455733811.03     0     53.53     39.89     19.20    10     56.53     43.03     18.61
 1455733811.13     0     53.85     40.07     20.18    10     57.49     43.62     19.86
 1455733811.23     0     54.61     40.82     20.20    10     57.07     43.39     19.98
 1455733811.33     0     54.76     41.04     19.82    10     57.85     44.08     19.76
 1455733811.43     0     53.23     39.81     18.40    10     56.86     43.23     18.98
 1455733811.53     0     54.74     41.02     19.81    10     57.66     43.87     20.10
 1455733811.63     0     54.59     40.79     20.07    10     57.71     43.89     19.64
 1455733811.73     0     53.54     40.07     18.17    10     56.36     42.83     18.31
 1455733811.83     0     54.47     40.85     19.12    10     57.85     44.04     20.22
 1455733811.93     0     54.26     40.72     18.68    10     57.82     44.08     19.76
 1455733812.03     0     53.55     39.97     18.78    10     57.14     43.37     19.95
 1455733812.13     0     54.48     40.83     19.30    10     57.96     44.11     20.55
 1455733812.23     0     54.50     40.87     19.34    10     57.32     43.62     20.22
 1455733812.33     0     54.47     40.83     19.42    10     57.91     44.08     20.40
 1455733812.43     0     54.20     40.64     18.73    10     57.70     43.93     19.88
 1455733812.53     0     53.05     39.66     18.19    10     57.06     43.30     19.84
 1455733812.63     0     54.53     40.94     18.92    10     57.76     43.92     20.33
 1455733812.73     0     54.45     40.85     18.99    10     57.72     43.86     20.46
 1455733812.83     0     54.34     40.76     18.64    10     57.52     43.70     20.34
 1455733812.93     0     53.03     39.62     17.72    10     56.77     43.10     19.07
 1455733813.03     0     54.27     40.70     18.57    10     57.67     43.82     20.28
 1455733813.13     0     54.24     40.69     18.71    10     57.59     43.74     20.45
 1455733813.23     0     54.32     40.76     18.62    10     57.57     43.71     20.35
 1455733813.33     0     53.69     40.17     18.51    10     56.78     43.20     19.35
 1455733813.43     0     53.34     39.78     18.98    10     57.35     43.47     19.71
 1455733813.53     0     54.37     40.74     19.37    10     57.04     43.37     20.27
 1455733813.63     0     53.81     40.32     18.94    10     57.63     43.80     20.20
 1455733813.73     0     54.17     40.53     19.09    10     57.52     43.66     20.38
 1455733813.83     0     54.10     40.58     18.43    10     57.46     43.72     19.48
 1455733813.93     0     53.19     39.68     18.45    10     56.58     42.84     19.76
 1455733814.03     0     54.35     40.75     19.02    10     57.47     43.63     20.44
 1455733814.13     0     54.21     40.64     18.54    10     57.71     43.83     20.24
 1455733814.23     0     52.92     39.74     15.90    10     55.26     41.76     17.77
 1455733814.33     0     54.35     40.91     17.48    10     57.00     43.25     20.14
 1455733814.43     0     53.34     40.03     16.70    10     56.52     42.83     19.10
 1455733814.53     0     53.31     39.99     17.64    10     57.26     43.42     19.76
 1455733814.63     0     54.14     40.59     18.72    10     57.61     43.76     20.60
 1455733814.73     0     54.12     40.60     18.56    10     57.50     43.67     20.47
 1455733814.83     0     54.67     41.01     18.59    10     57.53     43.69     20.56
 1455733814.93     0     53.52     40.17     17.97    10     57.35     43.59     19.79
 1455733815.03     0     53.43     39.87     18.05    10     56.72     43.04     19.54
 1455733815.13     0     54.14     40.62     18.56    10     58.18     44.24     20.61
 1455733815.23     0     53.46     40.17     16.94    10     56.25     42.85     18.28
 1455733815.33     0     54.41     40.86     18.77    10     57.55     43.72     20.13
 1455733815.43     0     53.90     40.57     17.66    10     57.58     43.72     20.08
 1455733815.53     0     53.87     40.61     16.41    10     57.03     43.35     19.14
 1455733815.64     0     54.10     40.75     17.02    10     57.23     43.41     19.94
 1455733815.74     0     54.44     41.07     17.22    10     57.65     43.81     20.22
 1455733815.84     0     54.35     40.78     18.53    10     57.62     43.75     20.35
 1455733815.94     0     53.47     40.05     17.53    10     56.77     43.10     19.19
 1455733816.04     0     54.45     40.87     18.77    10     57.61     43.74     20.39
 1455733816.14     0     54.42     40.86     18.58    10     57.63     43.78     20.68
 1455733816.24     0     54.05     40.47     18.47    10     56.92     43.21     20.19
 1455733816.34     0     54.21     40.64     18.72    10     57.56     43.71     20.33
 1455733816.44     0     53.10     39.70     17.66    10     56.56     42.90     19.21
 1455733816.54     0     53.79     40.34     18.53    10     57.63     43.76     20.47
 1455733816.64     0     53.77     40.24     18.20    10     57.50     43.70     19.90
 1455733816.74     0     54.31     40.73     18.63    10     57.76     43.94     20.22
 1455733816.84     0     54.31     40.75     18.83    10     57.77     43.97     20.01
