         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1494568864.71     0     20.84      0.00      4.54    12     22.78      0.00      4.36
 1494568864.81     0     23.27      0.00      5.05    12     23.07      0.00      4.56
 1494568864.91     0     29.53      0.00      5.91    12     27.60      0.00      4.09
 1494568865.01     0     29.89      0.00      4.64    12     28.06      0.00      3.99
 1494568865.11     0     29.88      0.00      4.69    12     28.01      0.00      3.96
 1494568865.21     0     30.14      0.00      5.07    12     28.11      0.00      3.97
 1494568865.31     0     30.81      0.00      6.17    12     28.09      0.00      3.96
 1494568865.41     0     31.06      0.00      6.59    12     29.47      0.00      4.93
 1494568865.51     0     30.32      0.00      6.30    12     28.13      0.00      4.02
 1494568865.61     0     30.27      0.00      6.20    12     28.08      0.00      4.05
 1494568865.71     0     30.31      0.00      6.17    12     28.08      0.00      4.00
 1494568865.81     0     30.12      0.00      5.65    12     28.07      0.00      3.97
 1494568865.91     0     29.58      0.00      4.36    12     28.08      0.00      3.97
 1494568866.01     0     29.50      0.00      4.35    12     28.27      0.00      4.08
 1494568866.11     0     29.83      0.00      4.35    12     28.05      0.00      3.94
 1494568866.21     0     29.53      0.00      4.38    12     28.06      0.00      4.02
 1494568866.31     0     29.55      0.00      4.28    12     28.01      0.00      3.90
 1494568866.41     0     29.50      0.00      4.30    12     28.05      0.00      4.01
 1494568866.51     0     29.58      0.00      4.35    12     28.02      0.00      3.99
 1494568866.61     0     29.56      0.00      4.30    12     28.03      0.00      3.94
 1494568866.71     0     29.52      0.00      4.30    12     28.04      0.00      4.00
 1494568866.81     0     29.51      0.00      4.36    12     28.02      0.00      4.05
 1494568866.91     0     29.55      0.00      4.24    12     28.01      0.00      3.92
 1494568867.01     0     29.57      0.00      4.35    12     28.02      0.00      3.97
 1494568867.11     0     29.52      0.00      4.33    12     28.09      0.00      3.96
 1494568867.21     0     29.53      0.00      4.34    12     28.32      0.00      4.04
 1494568867.31     0     29.51      0.00      4.32    12     28.00      0.00      3.99
