time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	14.34	1.64	15.85	2.09	
0.5	14.00	1.66	15.63	2.09	
1.0	14.06	1.69	15.45	2.15	
1.5	17.65	2.77	18.95	2.99	
2.0	51.73	7.38	56.55	8.48	
2.5	60.45	8.09	60.29	9.21	
3.0	61.33	7.36	61.41	8.22	
3.5	88.08	15.97	85.47	16.69	
4.0	85.04	15.84	82.68	16.54	
4.5	92.84	16.93	89.87	17.79	
5.0	92.58	17.67	91.90	18.34	
5.5	83.92	17.58	86.37	18.24	
6.0	85.34	16.37	85.36	17.03	
6.5	84.92	18.64	84.90	19.11	
7.0	75.24	13.49	74.38	14.30	
7.5	91.30	18.76	91.66	19.13	
8.0	81.45	16.81	81.51	17.59	
8.5	84.96	16.80	84.84	17.11	
9.0	87.47	17.71	87.07	18.39	
9.5	83.13	17.04	83.21	17.57	
10.0	85.39	17.36	85.20	17.90	
10.5	85.91	18.21	85.99	18.72	
11.0	84.91	18.14	84.92	18.75	
11.5	82.47	15.29	82.19	16.12	
12.0	87.01	18.55	87.29	19.08	
12.5	79.33	16.62	79.20	17.31	
13.0	88.92	17.24	88.79	17.83	
13.5	84.55	18.34	84.35	19.11	
14.0	84.93	16.98	84.88	17.58	
14.5	85.21	18.32	84.97	18.96	
15.0	84.83	17.03	85.20	17.57	
15.5	80.05	16.53	79.32	17.26	
16.0	88.67	18.36	88.92	18.69	
16.5	84.86	18.03	84.92	18.86	
17.0	85.00	18.40	84.89	18.72	
17.5	85.30	17.89	85.24	18.67	
18.0	83.13	17.55	83.40	17.95	
18.5	86.15	17.09	85.83	17.50	
19.0	84.88	18.72	84.89	19.27	
19.5	83.10	15.26	81.58	15.97	
20.0	85.52	18.26	86.77	18.73	
20.5	84.12	16.39	83.07	16.98	
21.0	85.31	18.47	86.41	19.09	
21.5	83.70	16.73	83.54	17.40	
22.0	84.66	16.97	84.63	17.66	
22.5	84.58	16.29	83.84	16.69	
23.0	86.25	17.38	86.70	17.91	
23.5	84.38	15.83	83.33	16.46	
24.0	85.16	17.30	86.17	17.94	
24.5	84.95	18.19	84.82	18.60	
25.0	83.79	16.32	83.66	16.91	
25.5	86.08	18.05	86.23	18.54	
26.0	82.84	17.42	82.95	17.85	
26.5	85.81	15.94	85.27	16.39	
27.0	84.69	18.49	84.69	19.08	
27.5	81.80	15.06	81.06	15.68	
28.0	87.25	18.89	87.89	19.61	
28.5	83.70	15.87	83.32	16.53	
29.0	86.26	18.57	86.69	19.21	
29.5	84.60	17.49	84.34	18.04	
30.0	85.19	17.83	85.34	18.52	
30.5	83.57	16.27	82.84	17.16	
31.0	86.10	17.05	86.67	17.57	
31.5	84.00	16.15	83.99	16.54	
32.0	77.75	11.63	75.95	12.26	
32.5	86.25	15.03	87.38	15.99	
33.0	83.63	16.40	83.21	16.80	
33.5	88.24	17.23	88.24	17.89	
34.0	85.17	18.39	85.08	18.78	
34.5	82.31	16.10	81.74	16.82	
35.0	87.12	18.68	87.64	18.87	
35.5	81.42	16.60	81.34	17.40	
36.0	87.34	16.48	87.28	16.90	
36.5	84.87	18.45	84.69	19.21	
37.0	82.55	14.23	81.02	14.83	
37.5	86.23	18.90	87.46	19.36	
38.0	82.71	15.62	82.53	16.34	
38.5	87.06	19.15	87.12	19.69	
39.0	83.46	15.96	83.65	16.51	
39.5	85.70	17.17	85.46	17.70	
40.0	85.37	16.23	85.20	16.84	
40.5	84.66	17.06	84.74	17.64	
41.0	85.01	17.21	85.00	17.66	
41.5	84.88	16.26	84.76	16.66	
42.0	84.83	17.24	84.39	18.04	
42.5	82.09	16.48	82.44	16.64	
43.0	87.02	16.39	86.97	17.16	
43.5	85.13	17.91	84.60	18.10	
44.0	84.02	17.12	84.73	17.80	
44.5	84.63	16.99	84.49	17.39	
45.0	86.07	17.15	86.06	17.57	
45.5	84.87	18.02	84.86	18.72	
46.0	81.88	15.24	81.42	15.72	
46.5	87.11	16.60	87.20	17.23	
47.0	82.13	15.81	81.56	16.33	
47.5	87.33	16.90	87.61	17.42	
48.0	83.75	17.16	83.09	17.47	
48.5	83.14	15.18	83.54	15.83	
49.0	87.82	17.87	87.82	18.50	
49.5	84.80	17.51	84.86	18.10	
50.0	83.08	13.94	82.82	14.50	
50.5	84.58	17.26	84.45	18.21	
51.0	83.13	14.80	82.54	15.14	
51.5	81.06	12.12	79.63	12.83	
52.0	85.15	15.00	82.97	15.59	
52.5	82.43	13.61	83.85	14.21	
53.0	86.25	15.15	84.94	15.57	
53.5	86.82	18.55	87.95	19.19	
54.0	84.58	16.19	84.60	16.65	
54.5	83.24	17.72	83.06	18.12	
55.0	82.16	13.91	81.94	14.63	
55.5	88.82	17.28	88.80	17.89	
56.0	83.24	16.69	83.31	17.39	
56.5	86.64	17.65	86.66	18.10	
57.0	84.71	18.25	84.58	18.97	
57.5	85.09	17.74	84.91	18.30	
58.0	85.28	18.20	85.41	18.80	
58.5	81.54	14.00	80.57	14.58	
59.0	87.09	17.89	88.00	18.48	
59.5	82.33	14.21	81.96	14.61	
60.0	85.64	13.16	83.66	14.07	
60.5	81.78	16.68	83.36	16.91	
61.0	88.01	16.90	87.99	17.62	
61.5	85.00	16.86	84.35	17.19	
62.0	82.21	16.75	82.94	17.25	
62.5	85.94	17.08	85.83	17.46	
63.0	85.02	16.85	84.25	17.38	
63.5	85.27	17.07	85.91	17.56	
64.0	85.06	16.88	84.45	17.50	
64.5	84.29	16.64	84.85	17.33	
65.0	85.21	18.98	85.24	19.55	
65.5	82.49	14.87	82.08	15.66	
66.0	87.41	17.24	87.04	17.64	
66.5	84.73	17.97	85.21	18.45	
67.0	82.62	14.93	82.42	15.72	
67.5	87.00	18.23	87.19	19.06	
68.0	84.99	16.07	85.04	16.53	
68.5	84.96	17.67	84.86	18.55	
69.0	82.23	15.64	81.54	15.89	
69.5	87.27	17.83	87.65	18.58	
70.0	84.64	16.25	83.65	16.49	
70.5	84.70	16.29	85.28	16.97	
71.0	83.08	17.22	83.01	17.62	
71.5	86.73	17.47	86.97	18.17	
72.0	84.34	17.71	84.21	18.21	
72.5	85.53	16.23	85.42	16.85	
73.0	85.02	16.09	84.90	16.94	
73.5	84.13	15.96	82.67	16.53	
74.0	83.59	12.95	83.20	13.24	
74.5	85.49	16.20	86.77	16.67	
75.0	83.44	14.48	82.65	15.33	
