         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1493756168.26     0     21.93      0.00      3.66    12     20.01      0.00      3.66
 1493756168.36     0     46.66      0.00      6.12    12     44.61      0.00      6.55
 1493756168.46     0     46.33      0.00      5.83    12     41.73      0.00      6.58
 1493756168.56     0     49.34      0.00      5.84    12     46.05      0.00      6.28
 1493756168.66     0     46.70      0.00      5.55    12     43.73      0.00      6.04
 1493756168.76     0     48.51      0.00      6.19    12     44.01      0.00      6.74
 1493756168.86     0     47.88      0.00      5.91    12     44.80      0.00      6.42
 1493756168.96     0     48.08      0.00      5.65    12     44.51      0.00      6.16
 1493756169.06     0     48.08      0.00      5.63    12     44.39      0.00      6.25
 1493756169.16     0     47.96      0.00      5.83    12     42.52      0.00      6.40
 1493756169.26     0     48.82      0.00      5.87    12     45.57      0.00      6.45
 1493756169.36     0     49.03      0.00      5.81    12     45.40      0.00      6.32
 1493756169.46     0     48.46      0.00      5.82    12     42.95      0.00      6.36
 1493756169.56     0     49.15      0.00      5.91    12     45.93      0.00      6.95
 1493756169.66     0     47.99      0.00      5.51    12     43.20      0.00      5.93
 1493756169.76     0     48.20      0.00      5.46    12     45.24      0.00      6.07
 1493756169.86     0     48.46      0.00      5.43    12     45.15      0.00      6.05
 1493756169.96     0     48.04      0.00      5.55    12     44.71      0.00      6.07
 1493756170.06     0     48.72      0.00      5.55    12     45.59      0.00      6.33
 1493756170.16     0     49.83      0.00      5.83    12     46.34      0.00      6.63
 1493756170.26     0     49.25      0.00      5.71    12     42.96      0.00      6.65
 1493756170.36     0     48.59      0.00      5.65    12     45.61      0.00      6.34
 1493756170.46     0     47.89      0.00      5.52    12     44.71      0.00      5.94
 1493756170.56     0     47.79      0.00      5.50    12     44.60      0.00      6.08
 1493756170.67     0     48.41      0.00      5.63    12     42.68      0.00      6.43
 1493756170.77     0     48.95      0.00      5.79    12     45.75      0.00      6.62
 1493756170.87     0     49.47      0.00      5.82    12     43.46      0.00      6.79
 1493756170.97     0     48.41      0.00      5.75    12     45.52      0.00      6.57
 1493756171.07     0     47.69      0.00      5.42    12     44.58      0.00      5.98
 1493756171.17     0     47.96      0.00      5.53    12     44.69      0.00      5.84
 1493756171.27     0     48.22      0.00      5.83    12     45.22      0.00      6.65
 1493756171.37     0     48.81      0.00      5.66    12     45.71      0.00      6.54
 1493756171.47     0     49.71      0.00      5.74    12     46.68      0.00      6.62
 1493756171.57     0     48.21      0.00      5.71    12     44.46      0.00      6.39
 1493756171.67     0     47.79      0.00      5.44    12     44.43      0.00      5.94
 1493756171.77     0     47.99      0.00      5.50    12     44.75      0.00      5.88
 1493756171.87     0     49.13      0.00      5.67    12     45.74      0.00      6.22
 1493756171.97     0     49.85      0.00      5.93    12     43.71      0.00      7.21
 1493756172.07     0     49.09      0.00      5.73    12     45.98      0.00      6.24
 1493756172.17     0     48.53      0.00      5.72    12     45.70      0.00      6.25
 1493756172.27     0     47.82      0.00      5.51    12     44.39      0.00      6.18
 1493756172.37     0     48.07      0.00      5.58    12     42.06      0.00      6.25
 1493756172.47     0     48.65      0.00      5.82    12     45.21      0.00      6.73
 1493756172.57     0     49.34      0.00      5.79    12     46.19      0.00      6.12
 1493756172.67     0     49.84      0.00      5.71    12     46.62      0.00      6.36
 1493756172.77     0     48.28      0.00      5.75    12     45.31      0.00      6.20
 1493756172.87     0     47.63      0.00      5.43    12     44.37      0.00      6.22
 1493756172.97     0     47.42      0.00      5.63    12     42.00      0.00      6.30
 1493756173.07     0     49.10      0.00      5.75    12     45.94      0.00      6.31
 1493756173.17     0     50.25      0.00      5.73    12     43.96      0.00      6.24
 1493756173.27     0     49.31      0.00      5.77    12     46.13      0.00      6.38
