         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1457452703.25     0     19.03      6.79      1.09    10     19.56      7.27      1.07
 1457452703.35     0     23.19     11.03      1.07    10     23.79     11.59      1.07
 1457452703.45     0     24.20     11.92      1.07    10     25.79     13.47      1.07
 1457452703.55     0     31.90     19.62      1.08    10     32.96     20.65      1.05
 1457452703.65     0     32.25     19.49      1.36    10     33.63     20.83      1.38
 1457452703.75     0     33.24     19.16      2.15    10     34.25     20.13      2.15
 1457452703.85     0     33.26     19.17      2.15    10     34.26     20.15      2.11
 1457452703.95     0     32.68     18.48      2.64    10     33.69     19.46      2.55
 1457452704.05     0     31.67     17.20      3.49    10     32.56     18.06      3.46
 1457452704.15     0     31.65     17.18      3.45    10     32.56     18.05      3.42
 1457452704.25     0     31.65     17.17      3.45    10     32.57     18.06      3.49
 1457452704.35     0     31.65     17.18      3.45    10     32.57     18.06      3.49
 1457452704.45     0     31.64     17.73      3.08    10     32.65     18.71      3.12
 1457452704.55     0     31.63     18.18      2.82    10     32.68     19.05      2.76
 1457452704.65     0     31.65     17.17      3.49    10     32.58     18.07      3.46
 1457452704.75     0     31.64     17.16      3.45    10     32.55     18.05      3.42
 1457452704.85     0     31.66     17.18      3.49    10     32.55     18.05      3.42
 1457452704.95     0     31.66     17.18      3.49    10     32.59     18.08      3.49
 1457452705.05     0     31.61     17.14      3.45    10     32.56     18.04      3.49
 1457452705.16     0     31.61     17.14      3.38    10     32.54     18.03      3.42
 1457452705.26     0     31.61     17.13      3.49    10     32.51     18.00      3.49
 1457452705.36     0     31.64     17.16      3.49    10     32.52     18.01      3.49
 1457452705.46     0     31.62     17.77      3.08    10     32.60     18.71      3.10
 1457452705.56     0     31.62     18.12      2.76    10     32.63     18.95      2.84
 1457452705.66     0     31.67     17.19      3.42    10     32.58     18.07      3.45
 1457452705.76     0     31.64     17.17      3.49    10     32.53     18.02      3.45
 1457452705.86     0     31.96     17.33      3.42    10     32.51     18.00      3.42
 1457452705.96     0     31.34     17.01      3.42    10     32.50     17.98      3.49
 1457452706.06     0     31.63     17.15      3.31    10     32.47     17.96      3.45
 1457452706.16     0     31.93     17.31      3.49    10     32.49     17.98      3.49
 1457452706.26     0     31.64     17.16      3.35    10     32.51     18.00      3.49
 1457452706.36     0     31.65     17.17      3.46    10     32.52     18.01      3.45
 1457452706.46     0     31.66     17.17      3.49    10     32.49     17.98      3.45
 1457452706.56     0     31.65     17.17      3.42    10     32.45     17.94      3.46
 1457452706.66     0     31.61     17.13      3.49    10     32.83     18.17      3.52
 1457452706.76     0     31.54     17.78      3.05    10     32.17     18.49      3.05
 1457452706.86     0     31.65     18.06      2.87    10     32.58     18.84      2.92
 1457452706.96     0     31.64     17.16      3.42    10     32.48     17.97      3.49
 1457452707.06     0     31.62     17.15      3.42    10     32.44     17.93      3.49
 1457452707.16     0     31.62     17.14      3.38    10     32.79     18.13      3.49
 1457452707.26     0     31.64     17.15      3.45    10     32.46     17.95      3.49
 1457452707.36     0     31.65     17.17      3.45    10     32.51     18.00      3.45
 1457452707.46     0     31.64     17.16      3.49    10     32.18     17.81      3.45
 1457452707.56     0     31.64     17.16      3.45    10     32.84     18.19      3.53
 1457452707.66     0     31.65     17.16      3.45    10     32.51     18.00      3.49
 1457452707.76     0     31.64     17.16      3.45    10     32.47     17.96      3.49
 1457452707.86     0     31.66     17.18      3.49    10     32.50     17.98      3.49
 1457452707.96     0     31.63     17.16      3.45    10     32.49     17.99      3.49
 1457452708.06     0     31.67     17.19      3.49    10     32.51     18.00      3.49
 1457452708.16     0     31.69     17.20      3.49    10     32.50     17.99      3.49
 1457452708.26     0     31.65     17.17      3.45    10     32.48     17.97      3.38
 1457452708.36     0     31.67     17.18      3.49    10     32.55     18.03      3.49
 1457452708.47     0     31.48     17.98      2.81    10     32.49     18.92      2.87
 1457452708.57     0     31.75     17.89      3.02    10     32.69     18.68      3.08
 1457452708.67     0     31.69     17.20      3.45    10     32.51     18.00      3.46
 1457452708.77     0     31.66     17.18      3.49    10     32.50     17.99      3.42
 1457452708.87     0     31.66     17.18      3.49    10     32.46     17.95      3.45
 1457452708.97     0     31.67     17.19      3.45    10     32.48     17.97      3.45
 1457452709.07     0     31.66     17.18      3.45    10     32.53     18.02      3.45
 1457452709.17     0     31.68     17.20      3.45    10     32.54     18.02      3.49
 1457452709.27     0     31.66     17.18      3.49    10     32.49     17.98      3.45
 1457452709.37     0     31.66     17.18      3.45    10     32.52     18.01      3.49
 1457452709.47     0     31.66     17.18      3.38    10     32.51     17.99      3.45
 1457452709.57     0     31.66     17.18      3.49    10     32.56     18.05      3.45
 1457452709.67     0     31.66     17.18      3.49    10     32.52     18.01      3.49
 1457452709.77     0     31.66     17.19      3.45    10     32.48     17.97      3.46
 1457452709.87     0     31.68     17.20      3.42    10     32.54     18.02      3.49
 1457452709.97     0     31.68     17.19      3.49    10     32.54     18.03      3.46
 1457452710.07     0     31.66     17.18      3.42    10     32.56     18.04      3.49
 1457452710.17     0     31.66     17.18      3.49    10     32.48     17.96      3.45
 1457452710.27     0     31.68     17.19      3.42    10     32.53     18.02      3.49
 1457452710.37     0     31.68     17.19      3.42    10     32.54     18.02      3.45
 1457452710.47     0     31.67     17.19      3.39    10     32.55     18.03      3.49
 1457452710.57     0     31.67     17.18      3.42    10     32.57     18.06      3.49
 1457452710.67     0     31.46     18.07      2.78    10     32.46     19.00      2.85
 1457452710.77     0     31.78     17.81      3.08    10     32.71     18.61      3.15
 1457452710.87     0     31.66     17.17      3.45    10     32.55     18.03      3.45
 1457452710.97     0     31.68     17.20      3.42    10     32.51     18.00      3.45
 1457452711.07     0     31.67     17.18      3.45    10     32.56     18.04      3.49
