time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	13.73	1.25	15.38	1.79	
0.5	13.58	1.27	15.20	1.85	
1.0	13.32	1.24	15.03	1.82	
1.5	17.40	2.43	18.57	2.78	
2.0	50.09	7.20	55.60	8.53	
2.5	61.22	7.55	58.40	8.84	
3.0	62.07	7.73	59.60	8.64	
3.5	92.95	16.46	87.75	17.47	
4.0	84.20	14.78	80.28	15.75	
4.5	91.61	15.97	87.08	16.67	
5.0	95.97	17.83	90.65	18.43	
5.5	93.13	16.62	88.12	17.31	
6.0	91.31	16.02	86.25	16.34	
6.5	97.05	18.21	91.54	18.63	
7.0	78.75	13.49	74.68	14.17	
7.5	97.69	18.32	92.30	18.84	
8.0	89.46	16.31	84.73	16.73	
8.5	92.07	17.14	87.33	17.72	
9.0	95.01	17.90	89.93	18.17	
9.5	92.01	16.12	87.05	16.78	
10.0	96.10	18.20	90.96	18.66	
10.5	96.63	17.65	91.33	18.33	
11.0	93.92	17.65	88.87	18.08	
11.5	90.95	15.93	85.90	16.55	
12.0	97.27	18.55	91.75	19.02	
12.5	85.76	15.40	81.29	15.95	
13.0	97.60	18.58	92.00	18.91	
13.5	94.10	17.41	88.95	17.83	
14.0	97.84	18.43	92.23	18.94	
14.5	94.62	17.01	88.88	17.24	
15.0	95.64	17.03	90.21	17.83	
15.5	90.84	17.37	85.65	17.60	
16.0	95.44	17.23	89.84	17.75	
16.5	93.32	17.72	87.96	18.03	
17.0	97.07	17.83	91.32	18.23	
17.5	94.83	17.61	89.52	17.91	
18.0	93.46	16.57	88.12	16.90	
18.5	98.80	18.85	92.96	19.22	
19.0	86.71	15.18	81.85	15.45	
19.5	97.88	18.74	92.16	19.01	
20.0	92.03	16.92	86.69	17.37	
20.5	92.14	16.12	86.82	16.54	
21.0	97.33	18.43	91.47	18.74	
21.5	89.71	16.22	85.16	16.84	
22.0	96.39	18.18	90.98	18.39	
22.5	92.21	15.93	87.05	16.40	
23.0	88.24	16.41	83.86	16.61	
23.5	95.19	17.19	89.84	17.80	
24.0	93.75	16.93	88.55	17.08	
24.5	93.90	17.15	89.14	17.85	
25.0	94.49	17.44	89.52	17.72	
25.5	95.17	17.72	90.01	17.96	
26.0	89.98	15.56	84.94	16.04	
26.5	94.58	17.29	89.86	17.65	
27.0	85.95	15.55	81.40	15.79	
27.5	96.53	17.73	91.29	18.26	
28.0	89.14	15.43	84.30	15.69	
28.5	94.74	17.35	89.73	17.84	
29.0	96.67	18.90	91.26	19.16	
29.5	94.58	16.54	89.74	17.16	
30.0	96.61	18.58	91.47	18.91	
30.5	93.15	16.51	88.02	16.94	
31.0	94.94	17.72	89.89	18.21	
31.5	96.19	17.75	90.95	18.04	
32.0	93.30	16.58	88.28	17.06	
32.5	95.29	17.87	90.11	18.08	
33.0	95.30	17.35	90.12	18.00	
33.5	91.16	15.92	86.37	16.17	
34.0	96.32	17.70	91.04	18.30	
34.5	92.64	17.06	87.36	17.25	
35.0	95.41	17.31	90.18	17.83	
