time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	12.83	1.91	15.92	2.12	
0.5	12.64	1.76	15.70	2.10	
1.0	12.53	1.73	15.61	1.98	
1.5	12.67	1.74	15.75	2.06	
2.0	12.34	1.74	15.57	2.00	
2.5	12.80	1.79	15.69	2.10	
3.0	12.57	1.80	15.62	2.06	
3.5	15.92	3.02	19.93	3.53	
4.0	18.48	3.86	21.22	4.15	
4.5	14.75	2.58	17.51	2.73	
5.0	12.65	1.72	15.69	2.13	
5.5	16.39	3.06	19.66	3.40	
6.0	18.00	3.76	21.74	4.14	
6.5	14.82	2.57	17.55	2.75	
7.0	12.67	1.75	15.64	2.08	
7.5	12.62	1.73	15.61	2.04	
8.0	12.69	1.81	15.59	2.05	
8.5	12.70	1.74	15.66	2.07	
9.0	15.10	2.45	17.99	2.77	
9.5	42.30	6.48	51.69	7.80	
10.0	57.45	8.00	61.42	9.30	
10.5	57.10	7.98	61.02	9.19	
11.0	75.40	13.10	79.68	13.96	
11.5	83.20	16.53	88.18	17.45	
12.0	82.76	16.19	87.28	16.81	
12.5	89.48	17.84	94.72	18.65	
13.0	88.21	17.89	92.94	18.44	
13.5	79.29	14.72	83.71	15.62	
14.0	91.38	18.83	96.37	19.25	
14.5	79.25	15.17	84.04	15.94	
15.0	88.94	18.07	94.28	18.66	
15.5	90.14	18.57	95.34	19.13	
16.0	85.98	17.20	91.25	17.68	
16.5	83.80	16.99	88.83	17.72	
17.0	89.78	18.07	95.30	18.60	
17.5	85.08	17.33	90.31	18.05	
18.0	88.49	17.95	94.01	18.55	
18.5	88.96	18.46	94.69	19.06	
19.0	83.37	16.21	89.06	16.94	
19.5	91.13	19.08	97.09	19.72	
20.0	83.80	16.64	89.84	17.55	
20.5	86.97	17.78	92.65	18.49	
21.0	88.18	17.92	94.96	18.78	
21.5	87.21	16.97	92.92	17.53	
22.0	90.57	18.64	96.81	19.38	
22.5	87.31	16.50	93.53	17.05	
23.0	83.79	17.15	89.29	17.97	
23.5	89.13	17.86	95.61	18.66	
24.0	87.96	18.24	94.12	18.96	
24.5	87.44	16.90	93.65	17.48	
25.0	88.87	18.09	95.79	18.64	
25.5	87.49	17.27	93.88	17.89	
26.0	78.48	13.81	83.84	14.38	
26.5	86.33	16.20	92.54	16.85	
27.0	77.75	13.82	83.38	14.43	
27.5	78.02	13.20	83.69	13.48	
28.0	83.73	15.96	89.46	16.43	
28.5	83.00	15.20	89.18	15.97	
29.0	77.04	13.23	81.86	13.72	
29.5	82.59	15.17	88.73	15.93	
30.0	75.35	11.82	80.64	12.45	
30.5	80.92	13.92	86.51	14.50	
31.0	72.20	12.01	77.45	12.71	
31.5	79.14	14.28	84.49	14.88	
32.0	86.66	16.39	93.18	16.86	
32.5	80.20	14.76	85.65	15.38	
33.0	78.38	13.45	84.40	13.85	
33.5	62.56	7.89	66.12	8.22	
34.0	73.26	11.02	78.47	11.68	
34.5	83.25	16.07	89.11	16.61	
35.0	74.73	12.27	80.08	12.94	
35.5	71.92	12.30	76.61	12.81	
36.0	89.50	18.03	96.02	18.66	
36.5	79.17	14.72	84.54	15.33	
37.0	84.93	15.59	90.88	16.57	
37.5	84.48	16.10	90.56	16.74	
38.0	87.84	16.96	94.38	17.68	
38.5	87.90	17.24	94.32	17.63	
39.0	84.33	15.98	90.41	16.67	
39.5	89.13	18.20	95.87	18.69	
40.0	81.61	15.56	87.67	16.05	
40.5	84.81	15.55	90.93	16.04	
41.0	85.40	17.43	91.90	18.09	
41.5	82.90	15.10	88.81	15.66	
42.0	87.02	17.86	93.47	18.56	
42.5	80.93	14.44	87.19	15.24	
43.0	80.61	14.63	86.23	15.19	
43.5	89.23	18.01	95.93	18.95	
44.0	84.77	15.88	91.09	16.45	
44.5	87.50	16.88	94.02	17.57	
45.0	77.38	14.13	82.93	14.74	
45.5	85.93	15.50	92.22	16.36	
46.0	80.92	13.89	86.73	14.18	
46.5	74.39	13.23	79.92	13.90	
47.0	81.33	14.79	87.45	15.12	
47.5	82.55	14.65	88.62	15.31	
48.0	71.52	12.29	76.43	12.59	
48.5	80.15	13.82	85.59	14.35	
49.0	85.51	16.19	91.83	16.67	
49.5	49.57	6.94	51.50	7.09	
50.0	72.88	10.37	78.20	11.03	
50.5	49.79	8.58	52.16	8.74	
51.0	72.80	10.52	77.64	11.14	
51.5	72.06	11.98	77.08	12.55	
52.0	82.62	15.44	88.59	16.05	
52.5	61.65	7.08	65.43	7.39	
53.0	74.80	11.89	79.84	12.61	
53.5	82.57	16.53	88.45	17.14	
54.0	76.36	11.92	81.93	12.67	
54.5	79.97	13.77	85.45	14.29	
55.0	85.52	16.40	91.82	17.25	
55.5	75.73	12.01	81.37	12.21	
56.0	78.72	12.75	84.33	13.63	
56.5	85.12	16.69	91.01	17.15	
57.0	76.65	12.34	82.22	12.99	
57.5	64.24	7.77	68.32	8.18	
58.0	76.74	12.98	81.67	13.78	
58.5	81.54	14.32	87.48	15.01	
59.0	76.77	13.48	82.50	13.97	
59.5	77.99	12.97	83.58	13.64	
60.0	81.60	14.88	87.06	15.24	
60.5	65.34	10.13	69.02	10.38	
61.0	53.17	6.78	55.93	6.96	
61.5	72.95	12.57	77.50	13.21	
62.0	67.89	8.65	72.11	9.11	
62.5	77.86	12.74	83.26	13.30	
63.0	75.04	11.79	80.53	12.21	
63.5	63.73	8.53	67.87	8.98	
64.0	65.93	9.39	69.86	9.73	
64.5	69.75	8.85	74.61	9.46	
65.0	75.10	13.11	80.33	13.49	
65.5	58.34	10.32	61.87	10.86	
66.0	61.50	7.88	65.07	8.08	
66.5	66.20	8.78	70.00	9.37	
67.0	75.57	13.30	80.72	14.00	
67.5	80.75	14.76	86.25	15.34	
68.0	57.66	7.83	61.14	8.27	
68.5	61.94	8.87	65.62	9.26	
69.0	79.02	12.85	84.88	13.60	
69.5	83.18	16.63	89.26	16.93	
70.0	79.41	13.37	84.97	14.03	
70.5	86.72	16.58	92.87	16.92	
71.0	86.47	16.92	92.69	17.64	
71.5	79.85	13.47	85.72	13.93	
72.0	86.76	16.36	93.18	17.21	
72.5	81.12	15.50	86.89	16.11	
73.0	86.54	16.28	92.68	17.02	
73.5	82.27	15.11	88.25	15.71	
